NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
playerVirtual6 0 0 0 0
playerVirtual6 1 0 2 8
playerVirtual6 2 0.5 2 16
playerVirtual6 3 0.333333 2 24
playerVirtual6 4 0.333333 2 32
playerVirtual6 5 0.333333 2 40
playerVirtual6 6 0.333333 2 48
playerVirtual6 7 0.333333 2 56
playerVirtual6 8 0.25 2 64
playerVirtual6 9 0.25 2 72
playerVirtual6 10 0.25 2 80
playerVirtual6 11 0.25 2 88
playerVirtual6 12 0.25 2 88
playerVirtual6 13 0.25 2 88
playerVirtual6 14 0.25 2 88
playerVirtual6 15 0.25 2 88
playerVirtual6 16 0.25 2 88
playerVirtual6 17 0.25 2 88
playerVirtual6 18 0.25 2 88
playerVirtual6 19 0.4 2 88
playerVirtual6 20 0.4 2 88
playerVirtual6 21 0.4 2 88
playerVirtual6 22 0.4 2 88
playerVirtual6 23 0.4 2 88
playerVirtual6 24 0.4 2 88
playerVirtual6 25 0.5 2 88
playerVirtual6 26 0.5 2 88
playerVirtual6 27 0.5 2 88
playerVirtual6 28 0.5 2 88
playerVirtual6 29 0.5 2 88
playerVirtual6 30 0.5 2 88
playerVirtual6 31 0.5 2 88
playerVirtual6 32 0.5 2 88
playerVirtual6 33 0.571429 2 88
playerVirtual6 34 0.571429 2 88
playerVirtual6 35 0.571429 2 88
playerVirtual6 36 0.571429 2 88
playerVirtual6 37 0.571429 2 88
playerVirtual6 38 0.571429 2 88
