NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
playerVirtual2 0 0 0 0
playerVirtual2 1 0 4 8
playerVirtual2 2 0 4 16
playerVirtual2 3 0 4 24
playerVirtual2 4 0 4 32
playerVirtual2 5 0 4 40
playerVirtual2 6 0 4 48
playerVirtual2 7 0 4 56
playerVirtual2 8 0 4 64
playerVirtual2 9 0 4 72
playerVirtual2 10 0 4 80
playerVirtual2 11 0 4 88
playerVirtual2 12 0 4 88
playerVirtual2 13 0 4 88
playerVirtual2 14 0 4 88
playerVirtual2 15 0 4 88
playerVirtual2 16 0 4 88
playerVirtual2 17 0 4 88
playerVirtual2 18 0.166667 4 88
playerVirtual2 19 0.166667 4 88
playerVirtual2 20 0.166667 4 88
playerVirtual2 21 0.166667 4 88
playerVirtual2 22 0.166667 4 88
playerVirtual2 23 0.166667 4 88
playerVirtual2 24 0.166667 4 88
playerVirtual2 25 0.166667 4 88
playerVirtual2 26 0.166667 4 88
playerVirtual2 27 0.166667 4 88
playerVirtual2 28 0.166667 4 88
playerVirtual2 29 0.166667 4 88
playerVirtual2 30 0.166667 4 88
playerVirtual2 31 0.166667 4 88
playerVirtual2 32 0.166667 4 88
playerVirtual2 33 0.166667 4 88
playerVirtual2 34 0.166667 4 88
playerVirtual2 35 0.166667 4 88
playerVirtual2 36 0.166667 4 88
playerVirtual2 37 0.166667 4 88
playerVirtual2 38 0.166667 4 88
