NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
playerVirtual9 0 0 5 0
playerVirtual9 1 1 5 8
playerVirtual9 2 0.666667 5 16
playerVirtual9 3 0.5 5 24
playerVirtual9 4 0.5 5 32
playerVirtual9 5 0.5 5 40
playerVirtual9 6 0.5 5 48
playerVirtual9 7 0.5 5 56
playerVirtual9 8 0.5 5 64
playerVirtual9 9 0.5 5 72
playerVirtual9 10 0.4 5 80
playerVirtual9 11 0.4 5 88
playerVirtual9 12 0.4 5 88
playerVirtual9 13 0.4 5 88
playerVirtual9 14 0.4 5 88
playerVirtual9 15 0.333333 5 88
playerVirtual9 16 0.333333 5 88
playerVirtual9 17 0.333333 5 88
playerVirtual9 18 0.333333 5 88
playerVirtual9 19 0.333333 5 88
playerVirtual9 20 0.333333 5 88
playerVirtual9 21 0.333333 5 88
playerVirtual9 22 0.333333 5 88
playerVirtual9 23 0.333333 5 88
playerVirtual9 24 0.333333 5 88
playerVirtual9 25 0.333333 5 88
playerVirtual9 26 0.428571 5 88
playerVirtual9 27 0.428571 5 88
playerVirtual9 28 0.428571 5 88
playerVirtual9 29 0.428571 5 88
playerVirtual9 30 0.428571 5 88
playerVirtual9 31 0.428571 5 88
playerVirtual9 32 0.428571 5 88
playerVirtual9 33 0.428571 5 88
playerVirtual9 34 0.428571 5 88
playerVirtual9 35 0.428571 5 88
playerVirtual9 36 0.428571 5 88
playerVirtual9 37 0.428571 5 88
playerVirtual9 38 0.428571 5 88
