ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-04 10:27:26
2	2	4	3	1	0.75	2018-03-04 10:32:26
3	3	10	8	2	0.8	2018-03-04 10:37:26
4	5	16	11	5	0.6875	2018-03-04 10:42:27
5	6	22	14	8	0.636364	2018-03-04 10:47:27
6	8	27	18	9	0.666667	2018-03-04 10:52:27
7	9	35	25	10	0.714286	2018-03-04 10:57:27
8	10	40	30	10	0.75	2018-03-04 11:02:27
9	12	46	35	11	0.76087	2018-03-04 11:07:27
10	13	52	39	13	0.75	2018-03-04 11:12:27
11	15	57	42	15	0.736842	2018-03-04 11:17:27
12	16	65	49	16	0.753846	2018-03-04 11:22:28
13	18	70	53	17	0.757143	2018-03-04 11:27:28
14	19	73	55	18	0.753425	2018-03-04 11:32:28
15	20	76	58	18	0.763158	2018-03-04 11:37:28
16	22	80	62	18	0.775	2018-03-04 11:42:28
17	23	83	64	19	0.771084	2018-03-04 11:47:28
18	24	90	70	20	0.777778	2018-03-04 11:52:28
19	25	91	71	20	0.78022	2018-03-04 11:57:29
20	26	96	75	21	0.78125	2018-03-04 12:02:29
21	26	97	76	21	0.783505	2018-03-04 12:07:29
22	26	100	77	23	0.77	2018-03-04 12:12:29
23	26	105	80	25	0.761905	2018-03-04 12:17:29
24	26	106	81	25	0.764151	2018-03-04 12:22:29
25	26	112	87	25	0.776786	2018-03-04 12:27:29
26	26	115	89	26	0.773913	2018-03-04 12:32:29
27	26	117	91	26	0.777778	2018-03-04 12:37:30
28	26	118	91	27	0.771186	2018-03-04 12:42:30
29	26	121	93	28	0.768595	2018-03-04 12:47:30
30	26	122	94	28	0.770492	2018-03-04 12:52:30
31	26	128	98	30	0.765625	2018-03-04 12:57:30
