SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 11 0 0
4 14 0 0
5 18 0 0
6 25 0 0
7 30 0 0
8 35 0 0
9 39 0 0
10 40 0 3
11 47 0 3
12 52 0 3
13 51 0 5
14 52 0 7
15 56 0 7
16 58 0 8
17 61 0 10
18 61 0 11
19 61 0 16
20 60 0 18
21 60 0 20
22 60 0 24
23 61 0 24
24 64 0 27
25 64 0 29
26 65 0 30
27 59 0 37
28 60 0 38
29 60 0 39
30 63 0 41
