PLAYER DIVISION SCORE FAIRNESS ACCEPTS REJECT
playerVirtual13 2 4.98 1 5 1
playerVirtual3 2 4.64 0.857143 5 2
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 2.65 1 6 3
playerVirtual11 2 7.97 1 6 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -0.34 0.285714 4 4
playerVirtual2 3 1.97 0.714286 4 4
playerVirtual13 2 4.98 1 5 1
playerVirtual3 2 4.64 0.857143 5 2
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 6 3
playerVirtual11 2 7.97 1 6 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -1.34 0.375 4 4
playerVirtual2 3 1.97 0.714286 4 4
playerVirtual13 2 4.98 1 5 1
playerVirtual3 2 3.64 0.857143 5 3
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 6 3
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -1.34 0.375 4 4
playerVirtual2 3 1.97 0.714286 4 4
playerVirtual13 2 4.98 1 5 1
playerVirtual3 2 3.64 0.875 5 3
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 6 3
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -1.34 0.375 4 4
playerVirtual2 3 1.97 0.714286 5 4
playerVirtual13 2 3.98 1 5 2
playerVirtual3 2 3.64 0.875 5 3
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 6 3
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -1.34 0.375 4 4
playerVirtual2 3 1.97 0.714286 5 4
playerVirtual13 2 3.98 1 5 2
playerVirtual3 2 3.64 0.875 5 3
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 6 3
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -1.34 0.375 5 4
playerVirtual2 3 1.97 0.714286 5 4
playerVirtual13 2 3.98 1 5 2
playerVirtual3 2 3.64 0.875 5 3
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 7 3
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 0.65 0.375 5 4
playerVirtual2 3 1.97 0.714286 5 5
playerVirtual13 2 3.98 1 5 2
playerVirtual3 2 3.64 0.888889 5 3
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 7 3
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 0.65 0.333333 5 4
playerVirtual2 3 0.97 0.75 5 5
playerVirtual13 2 3.98 1 5 3
playerVirtual3 2 3.64 0.888889 5 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 7 3
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 0.65 0.333333 5 4
playerVirtual2 3 0.97 0.75 5 5
playerVirtual13 2 2.98 1 5 3
playerVirtual3 2 2.64 0.888889 5 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 7 3
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 0.65 0.333333 5 5
playerVirtual2 3 0.97 0.75 5 5
playerVirtual13 2 2.98 1 5 3
playerVirtual3 2 2.64 0.888889 5 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 1.65 1 7 4
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -0.35 0.333333 5 5
playerVirtual2 3 0.97 0.75 6 5
playerVirtual13 2 2.98 1 5 3
playerVirtual3 2 2.64 0.888889 5 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 0.65 1 7 4
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -0.35 0.3 5 5
playerVirtual2 3 2.96 0.875 6 5
playerVirtual13 2 2.98 1 5 3
playerVirtual3 2 2.64 0.888889 5 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 0.65 1 7 4
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -0.35 0.3 5 5
playerVirtual2 3 2.96 0.875 6 5
playerVirtual13 2 2.98 1 5 3
playerVirtual3 2 2.64 0.888889 5 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 0.65 1 7 4
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 -0.35 0.3 6 5
playerVirtual2 3 2.96 0.875 6 5
playerVirtual13 2 2.98 1 5 3
playerVirtual3 2 2.64 0.9 5 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 0.65 1 7 4
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 1.64 0.3 6 5
playerVirtual2 3 2.96 0.888889 6 5
playerVirtual13 2 2.98 1 5 3
playerVirtual3 2 2.64 0.9 6 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 0.65 1 7 4
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 1.64 0.3 6 5
playerVirtual2 3 2.96 0.888889 6 5
playerVirtual13 2 2.98 1 5 3
playerVirtual3 2 4.63 0.9 6 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 0.65 1 7 4
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 1.64 0.3 6 5
playerVirtual2 3 2.96 0.888889 6 5
playerVirtual13 2 2.98 1 5 3
playerVirtual3 2 4.63 1 6 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 0.65 1 7 4
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 1.64 0.3 6 5
playerVirtual2 3 2.96 0.888889 7 5
playerVirtual13 2 2.98 1 5 4
playerVirtual3 2 4.63 1 6 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 0.65 1 7 5
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 1.64 0.3 6 5
playerVirtual2 3 2.96 0.888889 7 5
playerVirtual13 2 1.98 1 5 4
playerVirtual3 2 4.63 1 6 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 -0.35 1 7 5
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 1.64 0.272727 6 5
playerVirtual2 3 2.96 0.888889 7 5
playerVirtual13 2 1.98 1 5 4
playerVirtual3 2 4.63 1 6 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 -0.35 1 7 5
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 1.64 0.272727 6 5
playerVirtual2 3 2.96 0.888889 7 5
playerVirtual13 2 1.98 1 5 4
playerVirtual3 2 4.63 1 6 4
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 -0.35 1 7 5
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 1.64 0.272727 6 6
playerVirtual2 3 2.96 0.888889 7 5
playerVirtual13 2 1.98 1 5 4
playerVirtual3 2 4.63 1 6 5
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 -0.35 1 7 5
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 0.64 0.272727 6 6
playerVirtual2 3 2.96 0.888889 7 5
playerVirtual13 2 1.98 1 5 4
playerVirtual3 2 3.63 1 6 5
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 -0.35 1 7 5
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 0.64 0.272727 6 6
playerVirtual2 3 2.96 0.888889 7 5
playerVirtual13 2 1.98 1 5 4
playerVirtual3 2 3.63 1 6 5
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 -0.35 1 7 5
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 0.64 0.272727 6 6
playerVirtual2 3 2.96 0.888889 7 5
playerVirtual13 2 1.98 1 5 4
playerVirtual3 2 3.63 1 6 5
playerVirtual6 4 -0.02 0.428571 5 1
playerVirtual15 4 -3 1 0 3
playerVirtual5 4 -2 1 0 2
playerVirtual9 4 -2.01 1 3 3
playerVirtual7 4 -0.67 1 3 2
playerVirtual14 4 -2 0 0 2
playerVirtual12 4 -2 0 0 2
playerVirtual0 4 -2 1 0 2
playerVirtual10 4 -2 1 0 2
-------
playerVirtual1 3 -0.35 1 8 5
playerVirtual11 1 9.3 1 7 0
playerVirtual4 4 -3 1 0 3
playerVirtual8 3 0.64 0.272727 6 6
playerVirtual2 3 2.96 0.888889 7 6
playerVirtual13 3 1.98 1 6 4
playerVirtual3 2 3.63 1 6 5
