SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 10 0 0
4 13 0 0
5 17 0 0
6 24 0 0
7 29 0 0
8 34 0 0
9 38 0 0
10 41 0 1
11 47 0 1
12 52 0 1
13 50 0 5
14 51 0 7
15 52 0 10
16 52 0 12
17 54 0 13
18 54 0 14
19 56 0 16
20 57 0 18
21 60 0 19
22 58 0 25
23 56 0 27
24 60 0 28
25 61 0 30
26 62 0 31
27 62 0 35
28 60 0 39
29 61 0 39
30 58 0 43
