ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-05 09:45:42
2	2	4	3	1	0.75	2018-03-05 09:50:43
3	3	10	8	2	0.8	2018-03-05 09:55:43
4	5	15	10	5	0.666667	2018-03-05 10:00:43
5	6	19	13	6	0.684211	2018-03-05 10:05:43
6	8	24	17	7	0.708333	2018-03-05 10:10:43
7	9	33	24	9	0.727273	2018-03-05 10:15:43
8	11	38	29	9	0.763158	2018-03-05 10:20:43
9	12	44	34	10	0.772727	2018-03-05 10:25:43
10	13	50	38	12	0.76	2018-03-05 10:30:44
11	14	55	41	14	0.745455	2018-03-05 10:35:44
12	16	62	47	15	0.758065	2018-03-05 10:40:44
13	17	68	52	16	0.764706	2018-03-05 10:45:44
14	18	70	53	17	0.757143	2018-03-05 10:50:44
15	20	74	56	18	0.756757	2018-03-05 10:55:44
16	21	78	60	18	0.769231	2018-03-05 11:00:44
17	22	80	62	18	0.775	2018-03-05 11:05:45
18	23	83	65	18	0.783133	2018-03-05 11:10:45
19	25	85	66	19	0.776471	2018-03-05 11:15:45
20	25	89	70	19	0.786517	2018-03-05 11:20:45
21	25	92	73	19	0.793478	2018-03-05 11:25:45
22	25	96	76	20	0.791667	2018-03-05 11:30:45
23	25	100	78	22	0.78	2018-03-05 11:35:45
24	26	101	77	24	0.762376	2018-03-05 11:40:46
25	26	106	82	24	0.773585	2018-03-05 11:45:46
26	26	108	84	24	0.777778	2018-03-05 11:50:46
27	26	111	87	24	0.783784	2018-03-05 11:55:46
28	26	115	90	25	0.782609	2018-03-05 12:00:47
29	27	117	92	25	0.786325	2018-03-05 12:05:47
30	27	119	93	26	0.781513	2018-03-05 12:10:47
31	27	120	94	26	0.783333	2018-03-05 12:15:47
