NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
playerVirtual3 0 0 0 0
playerVirtual3 1 1 6 1
playerVirtual3 2 1 6 2
playerVirtual3 2 1 6 3
playerVirtual3 3 0.857143 6 4
playerVirtual3 3 0.857143 6 5
playerVirtual3 4 0.75 6 6
playerVirtual3 4 0.75 6 7
playerVirtual3 5 0.625 6 8
playerVirtual3 5 0.625 6 9
playerVirtual3 6 0.625 6 10
playerVirtual3 6 0.625 6 11
playerVirtual3 7 0.555556 6 12
playerVirtual3 7 0.555556 6 13
playerVirtual3 8 0.6 6 14
playerVirtual3 8 0.6 6 15
playerVirtual3 9 0.6 6 16
playerVirtual3 9 0.6 6 17
playerVirtual3 10 0.6 6 18
playerVirtual3 10 0.6 6 19
playerVirtual3 11 0.545455 6 20
playerVirtual3 11 0.545455 6 21
playerVirtual3 12 0.545455 6 22
playerVirtual3 12 0.545455 6 23
playerVirtual3 13 0.5 6 24
playerVirtual3 13 0.5 6 25
playerVirtual3 14 0.5 6 26
playerVirtual3 14 0.5 6 27
playerVirtual3 15 0.5 6 28
playerVirtual3 15 0.5 6 29
playerVirtual3 16 0.538462 6 30
playerVirtual3 16 0.538462 6 31
playerVirtual3 17 0.692308 6 32
playerVirtual3 17 0.692308 6 33
playerVirtual3 18 0.692308 6 34
playerVirtual3 18 0.692308 6 35
playerVirtual3 19 0.714286 6 36
playerVirtual3 19 0.714286 6 37
playerVirtual3 20 0.714286 6 38
playerVirtual3 20 0.714286 6 39
playerVirtual3 21 0.714286 6 40
playerVirtual3 21 0.714286 6 41
playerVirtual3 22 0.666667 6 42
playerVirtual3 22 0.666667 6 43
playerVirtual3 23 0.666667 6 44
playerVirtual3 23 0.666667 6 45
playerVirtual3 24 0.666667 6 46
playerVirtual3 24 0.666667 6 47
playerVirtual3 25 0.666667 6 48
playerVirtual3 25 0.666667 6 49
playerVirtual3 26 0.625 6 50
playerVirtual3 26 0.625 6 51
playerVirtual3 27 0.625 6 52
playerVirtual3 27 0.625 6 53
playerVirtual3 28 0.625 6 54
playerVirtual3 28 0.625 6 55
playerVirtual3 29 0.647059 6 56
playerVirtual3 29 0.647059 6 57
playerVirtual3 30 0.588235 6 58
playerVirtual3 30 0.588235 6 59
playerVirtual3 31 0.588235 6 60
playerVirtual3 31 0.588235 6 61
playerVirtual3 32 0.588235 6 62
playerVirtual3 32 0.588235 6 63
playerVirtual3 33 0.588235 6 64
playerVirtual3 33 0.588235 6 65
playerVirtual3 34 0.555556 6 66
playerVirtual3 34 0.555556 6 67
playerVirtual3 35 0.555556 6 68
playerVirtual3 35 0.555556 6 69
playerVirtual3 36 0.555556 6 70
playerVirtual3 36 0.555556 6 71
playerVirtual3 37 0.555556 6 72
playerVirtual3 37 0.555556 6 73
playerVirtual3 38 0.555556 6 74
playerVirtual3 38 0.555556 6 75
playerVirtual3 39 0.526316 6 76
playerVirtual3 39 0.526316 6 77
playerVirtual3 40 0.526316 6 78
playerVirtual3 40 0.526316 6 79
playerVirtual3 41 0.526316 6 80
playerVirtual3 41 0.526316 6 81
playerVirtual3 42 0.526316 6 82
playerVirtual3 42 0.526316 6 83
playerVirtual3 43 0.5 6 84
playerVirtual3 43 0.5 6 85
playerVirtual3 44 0.5 6 86
playerVirtual3 44 0.5 6 87
playerVirtual3 45 0.5 6 88
playerVirtual3 45 0.5 6 89
playerVirtual3 46 0.5 6 90
playerVirtual3 46 0.5 6 90
playerVirtual3 47 0.5 6 90
playerVirtual3 47 0.5 6 90
playerVirtual3 47 0.5 6 90
playerVirtual3 48 0.47619 6 90
playerVirtual3 48 0.47619 6 90
playerVirtual3 49 0.47619 6 90
playerVirtual3 49 0.47619 6 90
playerVirtual3 50 0.47619 6 90
playerVirtual3 50 0.47619 6 90
