ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-02-20 19:47:13
2	2	4	2	2	0.5	2018-02-20 19:52:13
3	2	8	4	4	0.5	2018-02-20 19:57:14
4	4	12	7	5	0.583333	2018-02-20 20:02:14
5	5	19	12	7	0.631579	2018-02-20 20:07:14
6	7	25	18	7	0.72	2018-02-20 20:12:14
7	7	31	22	9	0.709677	2018-02-20 20:17:14
8	8	41	29	12	0.707317	2018-02-20 20:22:14
9	8	47	33	14	0.702128	2018-02-20 20:27:14
10	10	52	38	14	0.730769	2018-02-20 20:32:14
11	10	58	42	16	0.724138	2018-02-20 20:37:15
12	10	62	43	19	0.693548	2018-02-20 20:42:15
13	11	66	46	20	0.69697	2018-02-20 20:47:15
14	12	73	53	20	0.726027	2018-02-20 20:52:15
15	14	78	57	21	0.730769	2018-02-20 20:57:15
16	14	81	58	23	0.716049	2018-02-20 21:02:15
17	15	84	61	23	0.72619	2018-02-20 21:07:15
18	15	87	63	24	0.724138	2018-02-20 21:12:16
19	16	90	66	24	0.733333	2018-02-20 21:17:16
20	16	93	68	25	0.731183	2018-02-20 21:22:16
21	16	96	71	25	0.739583	2018-02-20 21:27:16
22	17	100	73	27	0.73	2018-02-20 21:32:16
23	17	104	74	30	0.711538	2018-02-20 21:37:16
24	17	105	75	30	0.714286	2018-02-20 21:42:17
25	17	106	76	30	0.716981	2018-02-20 21:47:17
26	18	106	76	30	0.716981	2018-02-20 21:52:17
27	18	111	77	34	0.693694	2018-02-20 21:57:17
28	18	116	79	37	0.681035	2018-02-20 22:02:17
29	18	116	79	37	0.681035	2018-02-20 22:07:17
30	18	117	80	37	0.683761	2018-02-20 22:12:17
31	19	118	81	37	0.686441	2018-02-20 22:17:17
