SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 2 0 0
2 4 0 0
3 8 0 0
4 12 0 0
5 18 0 0
6 22 0 0
7 29 0 0
8 33 0 0
9 38 0 0
10 42 0 0
11 42 0 2
12 44 0 3
13 51 0 3
14 55 0 3
15 56 0 4
16 58 0 5
17 58 0 7
18 60 0 8
19 62 0 8
20 64 0 9
21 64 0 11
22 63 0 13
23 63 0 14
24 63 0 15
25 62 0 16
26 62 0 17
27 64 0 17
28 64 0 17
29 65 0 17
30 65 0 18
