ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-02-21 01:35:27
2	2	4	2	2	0.5	2018-02-21 01:40:28
3	2	8	4	4	0.5	2018-02-21 01:45:28
4	4	11	6	5	0.545455	2018-02-21 01:50:28
5	4	17	10	7	0.588235	2018-02-21 01:55:28
6	6	21	13	8	0.619048	2018-02-21 02:00:28
7	6	26	17	9	0.653846	2018-02-21 02:05:28
8	8	31	20	11	0.645161	2018-02-21 02:10:29
9	8	38	26	12	0.684211	2018-02-21 02:15:29
10	10	42	30	12	0.714286	2018-02-21 02:20:29
11	10	50	35	15	0.7	2018-02-21 02:25:29
12	10	55	38	17	0.690909	2018-02-21 02:30:29
13	10	59	40	19	0.677966	2018-02-21 02:35:29
14	11	60	38	22	0.633333	2018-02-21 02:40:29
15	11	65	42	23	0.646154	2018-02-21 02:45:29
16	12	68	43	25	0.632353	2018-02-21 02:50:30
17	12	72	45	27	0.625	2018-02-21 02:55:30
18	13	75	45	30	0.6	2018-02-21 03:00:30
19	14	75	45	30	0.6	2018-02-21 03:05:30
20	14	79	48	31	0.607595	2018-02-21 03:10:30
21	14	82	50	32	0.609756	2018-02-21 03:15:30
22	14	85	52	33	0.611765	2018-02-21 03:20:30
23	14	88	54	34	0.613636	2018-02-21 03:25:31
24	14	89	55	34	0.617977	2018-02-21 03:30:31
25	14	90	56	34	0.622222	2018-02-21 03:35:31
26	15	93	57	36	0.612903	2018-02-21 03:40:31
27	15	93	57	36	0.612903	2018-02-21 03:45:31
28	15	95	58	37	0.610526	2018-02-21 03:50:31
29	15	96	58	38	0.604167	2018-02-21 03:55:31
30	15	98	60	38	0.612245	2018-02-21 04:00:32
31	16	100	60	40	0.6	2018-02-21 04:05:32
