NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
 0
playerVirtual6 1 1 2 4
playerVirtual6 2 1 2 8
playerVirtual6 3 1 2 12
playerVirtual6 4 1 2 16
playerVirtual6 5 1 2 20
playerVirtual6 6 1 2 24
playerVirtual6 6 1 2 28
playerVirtual6 7 1 2 32
playerVirtual6 7 1 2 36
playerVirtual6 8 1 2 40
playerVirtual6 8 1 2 44
playerVirtual6 9 1 2 48
playerVirtual6 9 1 2 52
playerVirtual6 10 0.833333 2 56
playerVirtual6 10 0.833333 2 60
playerVirtual6 11 0.833333 2 64
playerVirtual6 11 0.833333 2 68
playerVirtual6 12 0.833333 2 72
playerVirtual6 12 0.833333 2 76
playerVirtual6 13 0.833333 2 80
playerVirtual6 13 0.833333 2 84
playerVirtual6 14 0.833333 2 88
playerVirtual6 14 0.833333 2 88
playerVirtual6 15 0.714286 2 88
playerVirtual6 15 0.714286 2 88
playerVirtual6 16 0.714286 2 88
playerVirtual6 16 0.714286 2 88
playerVirtual6 17 0.714286 2 88
playerVirtual6 17 0.714286 2 88
playerVirtual6 18 0.714286 2 88
playerVirtual6 18 0.714286 2 88
playerVirtual6 19 0.714286 2 88
playerVirtual6 19 0.714286 2 88
playerVirtual6 20 0.714286 2 88
playerVirtual6 20 0.714286 2 88
playerVirtual6 21 0.75 2 88
playerVirtual6 21 0.75 2 88
playerVirtual6 22 0.75 2 88
playerVirtual6 22 0.75 2 88
playerVirtual6 23 0.75 2 88
playerVirtual6 23 0.75 2 88
playerVirtual6 24 0.75 2 88
playerVirtual6 24 0.75 2 88
playerVirtual6 25 0.75 2 88
playerVirtual6 25 0.75 2 88
playerVirtual6 26 0.75 2 88
playerVirtual6 26 0.75 2 88
playerVirtual6 27 0.75 2 88
playerVirtual6 27 0.75 2 88
playerVirtual6 28 0.75 2 88
playerVirtual6 28 0.75 2 88
playerVirtual6 29 0.75 2 88
playerVirtual6 29 0.75 2 88
playerVirtual6 30 0.75 2 88
playerVirtual6 30 0.75 2 88
playerVirtual6 31 0.75 2 88
playerVirtual6 31 0.75 2 88
playerVirtual6 32 0.75 2 88
playerVirtual6 32 0.75 2 88
playerVirtual6 33 0.75 2 88
playerVirtual6 33 0.75 2 88
playerVirtual6 34 0.75 2 88
playerVirtual6 34 0.75 2 88
playerVirtual6 35 0.75 2 88
playerVirtual6 35 0.75 2 88
playerVirtual6 36 0.75 2 88
playerVirtual6 36 0.75 2 88
playerVirtual6 37 0.75 2 88
playerVirtual6 37 0.75 2 88
playerVirtual6 38 0.75 2 88
playerVirtual6 38 0.75 2 88
playerVirtual6 39 0.75 2 88
playerVirtual6 39 0.75 2 88
playerVirtual6 40 0.75 2 88
playerVirtual6 40 0.75 2 88
playerVirtual6 41 0.75 2 88
playerVirtual6 41 0.75 2 88
playerVirtual6 42 0.75 2 88
playerVirtual6 42 0.75 2 88
playerVirtual6 43 0.75 2 88
playerVirtual6 43 0.75 2 88
playerVirtual6 44 0.75 2 88
playerVirtual6 44 0.75 2 88
playerVirtual6 45 0.75 2 88
playerVirtual6 45 0.75 2 88
playerVirtual6 46 0.75 2 88
playerVirtual6 46 0.75 2 88
playerVirtual6 47 0.75 2 88
playerVirtual6 47 0.75 2 88
playerVirtual6 48 0.75 2 88
playerVirtual6 48 0.75 2 88
playerVirtual6 49 0.75 2 88
playerVirtual6 49 0.75 2 88
playerVirtual6 50 0.75 2 88
playerVirtual6 50 0.75 2 88
playerVirtual6 51 0.75 2 88
playerVirtual6 51 0.75 2 88
playerVirtual6 52 0.75 2 88
playerVirtual6 52 0.75 2 88
playerVirtual6 53 0.75 2 88
