NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
 0
playerVirtual1 1 1 9 4
playerVirtual1 2 0.666667 9 8
playerVirtual1 2 0.666667 9 12
playerVirtual1 3 0.5 9 16
playerVirtual1 3 0.5 9 20
playerVirtual1 4 0.5 9 24
playerVirtual1 4 0.5 9 28
playerVirtual1 5 0.5 9 32
playerVirtual1 5 0.5 9 36
playerVirtual1 6 0.4 9 40
playerVirtual1 6 0.4 9 44
playerVirtual1 7 0.4 9 48
playerVirtual1 7 0.4 9 52
playerVirtual1 8 0.4 9 56
playerVirtual1 8 0.4 9 60
playerVirtual1 9 0.333333 9 64
playerVirtual1 9 0.333333 9 68
playerVirtual1 10 0.333333 9 72
playerVirtual1 10 0.333333 9 76
playerVirtual1 11 0.333333 9 80
playerVirtual1 11 0.333333 9 84
playerVirtual1 12 0.333333 9 88
playerVirtual1 12 0.333333 9 88
playerVirtual1 13 0.333333 9 88
playerVirtual1 13 0.333333 9 88
playerVirtual1 14 0.285714 9 88
playerVirtual1 14 0.285714 9 88
playerVirtual1 15 0.285714 9 88
playerVirtual1 15 0.285714 9 88
playerVirtual1 16 0.285714 9 88
playerVirtual1 16 0.285714 9 88
playerVirtual1 17 0.285714 9 88
playerVirtual1 17 0.285714 9 88
playerVirtual1 18 0.285714 9 88
playerVirtual1 18 0.285714 9 88
playerVirtual1 19 0.285714 9 88
playerVirtual1 19 0.285714 9 88
playerVirtual1 20 0.375 9 88
playerVirtual1 20 0.375 9 88
playerVirtual1 21 0.375 9 88
playerVirtual1 21 0.375 9 88
playerVirtual1 22 0.375 9 88
playerVirtual1 22 0.375 9 88
playerVirtual1 23 0.375 9 88
playerVirtual1 23 0.375 9 88
playerVirtual1 24 0.375 9 88
playerVirtual1 24 0.375 9 88
playerVirtual1 25 0.375 9 88
playerVirtual1 25 0.375 9 88
playerVirtual1 26 0.375 9 88
playerVirtual1 26 0.375 9 88
playerVirtual1 27 0.375 9 88
playerVirtual1 27 0.375 9 88
playerVirtual1 28 0.375 9 88
playerVirtual1 28 0.375 9 88
playerVirtual1 29 0.375 9 88
playerVirtual1 29 0.375 9 88
playerVirtual1 30 0.375 9 88
playerVirtual1 30 0.375 9 88
playerVirtual1 31 0.375 9 88
playerVirtual1 31 0.375 9 88
playerVirtual1 32 0.375 9 88
playerVirtual1 32 0.375 9 88
playerVirtual1 33 0.375 9 88
playerVirtual1 33 0.375 9 88
playerVirtual1 34 0.375 9 88
playerVirtual1 34 0.375 9 88
playerVirtual1 35 0.375 9 88
playerVirtual1 35 0.375 9 88
playerVirtual1 36 0.375 9 88
playerVirtual1 36 0.375 9 88
playerVirtual1 37 0.375 9 88
playerVirtual1 37 0.375 9 88
playerVirtual1 38 0.375 9 88
playerVirtual1 38 0.375 9 88
playerVirtual1 39 0.375 9 88
playerVirtual1 39 0.375 9 88
playerVirtual1 40 0.375 9 88
playerVirtual1 40 0.375 9 88
playerVirtual1 41 0.375 9 88
playerVirtual1 41 0.375 9 88
playerVirtual1 42 0.375 9 88
playerVirtual1 42 0.375 9 88
playerVirtual1 43 0.375 9 88
playerVirtual1 43 0.375 9 88
playerVirtual1 44 0.375 9 88
playerVirtual1 44 0.375 9 88
playerVirtual1 45 0.375 9 88
playerVirtual1 45 0.375 9 88
playerVirtual1 46 0.375 9 88
playerVirtual1 46 0.375 9 88
playerVirtual1 47 0.375 9 88
playerVirtual1 47 0.375 9 88
playerVirtual1 48 0.375 9 88
playerVirtual1 48 0.375 9 88
playerVirtual1 49 0.375 9 88
playerVirtual1 49 0.375 9 88
playerVirtual1 50 0.375 9 88
playerVirtual1 50 0.375 9 88
playerVirtual1 51 0.375 9 88
