NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
 0
playerVirtual9 1 1 5 4
playerVirtual9 2 0.333333 5 8
playerVirtual9 3 0.333333 5 12
playerVirtual9 4 0.5 5 16
playerVirtual9 4 0.5 5 20
playerVirtual9 5 0.6 5 24
playerVirtual9 5 0.6 5 28
playerVirtual9 6 0.6 5 32
playerVirtual9 6 0.6 5 36
playerVirtual9 7 0.6 5 40
playerVirtual9 7 0.6 5 44
playerVirtual9 8 0.5 5 48
playerVirtual9 8 0.5 5 52
playerVirtual9 9 0.5 5 56
playerVirtual9 9 0.5 5 60
playerVirtual9 10 0.5 5 64
playerVirtual9 10 0.5 5 68
playerVirtual9 11 0.5 5 72
playerVirtual9 11 0.5 5 76
playerVirtual9 12 0.428571 5 80
playerVirtual9 12 0.428571 5 84
playerVirtual9 13 0.428571 5 88
playerVirtual9 13 0.428571 5 88
playerVirtual9 14 0.428571 5 88
playerVirtual9 14 0.428571 5 88
playerVirtual9 15 0.428571 5 88
playerVirtual9 15 0.428571 5 88
playerVirtual9 16 0.375 5 88
playerVirtual9 16 0.375 5 88
playerVirtual9 17 0.375 5 88
playerVirtual9 17 0.375 5 88
playerVirtual9 18 0.375 5 88
playerVirtual9 18 0.375 5 88
playerVirtual9 19 0.375 5 88
playerVirtual9 19 0.375 5 88
playerVirtual9 20 0.375 5 88
playerVirtual9 20 0.375 5 88
playerVirtual9 21 0.375 5 88
playerVirtual9 21 0.375 5 88
playerVirtual9 22 0.375 5 88
playerVirtual9 22 0.375 5 88
playerVirtual9 23 0.375 5 88
playerVirtual9 23 0.375 5 88
playerVirtual9 24 0.375 5 88
playerVirtual9 24 0.375 5 88
playerVirtual9 25 0.375 5 88
playerVirtual9 25 0.375 5 88
playerVirtual9 26 0.375 5 88
playerVirtual9 26 0.375 5 88
playerVirtual9 27 0.375 5 88
playerVirtual9 27 0.375 5 88
playerVirtual9 28 0.375 5 88
playerVirtual9 28 0.375 5 88
playerVirtual9 29 0.375 5 88
playerVirtual9 29 0.375 5 88
playerVirtual9 30 0.375 5 88
playerVirtual9 30 0.375 5 88
playerVirtual9 31 0.375 5 88
playerVirtual9 31 0.375 5 88
playerVirtual9 32 0.375 5 88
playerVirtual9 32 0.375 5 88
playerVirtual9 33 0.375 5 88
playerVirtual9 33 0.375 5 88
playerVirtual9 34 0.375 5 88
playerVirtual9 34 0.375 5 88
playerVirtual9 35 0.375 5 88
playerVirtual9 35 0.375 5 88
playerVirtual9 36 0.375 5 88
playerVirtual9 36 0.375 5 88
playerVirtual9 37 0.375 5 88
playerVirtual9 37 0.375 5 88
playerVirtual9 38 0.375 5 88
playerVirtual9 38 0.375 5 88
playerVirtual9 39 0.375 5 88
playerVirtual9 39 0.375 5 88
playerVirtual9 40 0.375 5 88
playerVirtual9 40 0.375 5 88
playerVirtual9 41 0.375 5 88
playerVirtual9 41 0.375 5 88
playerVirtual9 42 0.375 5 88
playerVirtual9 42 0.375 5 88
playerVirtual9 43 0.375 5 88
playerVirtual9 43 0.375 5 88
playerVirtual9 44 0.375 5 88
playerVirtual9 44 0.375 5 88
playerVirtual9 45 0.375 5 88
playerVirtual9 45 0.375 5 88
playerVirtual9 46 0.375 5 88
playerVirtual9 46 0.375 5 88
playerVirtual9 47 0.375 5 88
playerVirtual9 47 0.375 5 88
playerVirtual9 48 0.375 5 88
playerVirtual9 48 0.375 5 88
playerVirtual9 49 0.375 5 88
playerVirtual9 49 0.375 5 88
playerVirtual9 50 0.375 5 88
playerVirtual9 50 0.375 5 88
playerVirtual9 51 0.375 5 88
playerVirtual9 51 0.375 5 88
playerVirtual9 52 0.375 5 88
