NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
 0
playerVirtual4 1 1 6 4
playerVirtual4 2 1 6 8
playerVirtual4 3 0.75 6 12
playerVirtual4 4 0.75 6 16
playerVirtual4 5 0.6 6 20
playerVirtual4 6 0.6 6 24
playerVirtual4 6 0.6 6 28
playerVirtual4 7 0.6 6 32
playerVirtual4 7 0.6 6 36
playerVirtual4 8 0.6 6 40
playerVirtual4 8 0.6 6 44
playerVirtual4 9 0.5 6 48
playerVirtual4 9 0.5 6 52
playerVirtual4 10 0.5 6 56
playerVirtual4 10 0.5 6 60
playerVirtual4 11 0.5 6 64
playerVirtual4 11 0.5 6 68
playerVirtual4 12 0.428571 6 72
playerVirtual4 12 0.428571 6 76
playerVirtual4 13 0.428571 6 80
playerVirtual4 13 0.428571 6 84
playerVirtual4 14 0.428571 6 88
playerVirtual4 14 0.428571 6 88
playerVirtual4 15 0.428571 6 88
playerVirtual4 15 0.428571 6 88
playerVirtual4 16 0.428571 6 88
playerVirtual4 16 0.428571 6 88
playerVirtual4 17 0.375 6 88
playerVirtual4 17 0.375 6 88
playerVirtual4 18 0.375 6 88
playerVirtual4 18 0.375 6 88
playerVirtual4 19 0.375 6 88
playerVirtual4 19 0.375 6 88
playerVirtual4 20 0.375 6 88
playerVirtual4 20 0.375 6 88
playerVirtual4 21 0.375 6 88
playerVirtual4 21 0.375 6 88
playerVirtual4 22 0.375 6 88
playerVirtual4 22 0.375 6 88
playerVirtual4 23 0.375 6 88
playerVirtual4 23 0.375 6 88
playerVirtual4 24 0.375 6 88
playerVirtual4 24 0.375 6 88
playerVirtual4 25 0.375 6 88
playerVirtual4 25 0.375 6 88
playerVirtual4 26 0.375 6 88
playerVirtual4 26 0.375 6 88
playerVirtual4 27 0.375 6 88
playerVirtual4 27 0.375 6 88
playerVirtual4 28 0.375 6 88
playerVirtual4 28 0.375 6 88
playerVirtual4 29 0.375 6 88
playerVirtual4 29 0.375 6 88
playerVirtual4 30 0.375 6 88
playerVirtual4 30 0.375 6 88
playerVirtual4 31 0.375 6 88
playerVirtual4 31 0.375 6 88
playerVirtual4 32 0.375 6 88
playerVirtual4 32 0.375 6 88
playerVirtual4 33 0.375 6 88
playerVirtual4 33 0.375 6 88
playerVirtual4 34 0.375 6 88
playerVirtual4 34 0.375 6 88
playerVirtual4 35 0.375 6 88
playerVirtual4 35 0.375 6 88
playerVirtual4 36 0.375 6 88
playerVirtual4 36 0.375 6 88
playerVirtual4 37 0.375 6 88
playerVirtual4 37 0.375 6 88
playerVirtual4 38 0.375 6 88
playerVirtual4 38 0.375 6 88
playerVirtual4 39 0.375 6 88
playerVirtual4 39 0.375 6 88
playerVirtual4 40 0.375 6 88
playerVirtual4 40 0.375 6 88
playerVirtual4 41 0.375 6 88
playerVirtual4 41 0.375 6 88
playerVirtual4 42 0.375 6 88
playerVirtual4 42 0.375 6 88
playerVirtual4 43 0.375 6 88
playerVirtual4 43 0.375 6 88
playerVirtual4 44 0.375 6 88
playerVirtual4 44 0.375 6 88
playerVirtual4 45 0.375 6 88
playerVirtual4 45 0.375 6 88
playerVirtual4 46 0.375 6 88
playerVirtual4 46 0.375 6 88
playerVirtual4 47 0.375 6 88
playerVirtual4 47 0.375 6 88
playerVirtual4 48 0.375 6 88
playerVirtual4 48 0.375 6 88
playerVirtual4 49 0.375 6 88
playerVirtual4 49 0.375 6 88
playerVirtual4 50 0.375 6 88
playerVirtual4 50 0.375 6 88
playerVirtual4 51 0.375 6 88
playerVirtual4 51 0.375 6 88
playerVirtual4 52 0.375 6 88
playerVirtual4 52 0.375 6 88
playerVirtual4 53 0.375 6 88
