NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
 0
playerVirtual2 1 1 4 4
playerVirtual2 2 0.666667 4 8
playerVirtual2 3 0.5 4 12
playerVirtual2 4 0.5 4 16
playerVirtual2 4 0.5 4 20
playerVirtual2 5 0.6 4 24
playerVirtual2 5 0.6 4 28
playerVirtual2 6 0.6 4 32
playerVirtual2 6 0.6 4 36
playerVirtual2 7 0.5 4 40
playerVirtual2 7 0.5 4 44
playerVirtual2 8 0.5 4 48
playerVirtual2 8 0.5 4 52
playerVirtual2 9 0.5 4 56
playerVirtual2 9 0.5 4 60
playerVirtual2 10 0.5 4 64
playerVirtual2 10 0.5 4 68
playerVirtual2 11 0.5 4 72
playerVirtual2 11 0.5 4 76
playerVirtual2 12 0.428571 4 80
playerVirtual2 12 0.428571 4 84
playerVirtual2 13 0.428571 4 88
playerVirtual2 13 0.428571 4 88
playerVirtual2 14 0.428571 4 88
playerVirtual2 14 0.428571 4 88
playerVirtual2 15 0.428571 4 88
playerVirtual2 15 0.428571 4 88
playerVirtual2 16 0.428571 4 88
playerVirtual2 16 0.428571 4 88
playerVirtual2 17 0.428571 4 88
playerVirtual2 17 0.428571 4 88
playerVirtual2 18 0.428571 4 88
playerVirtual2 18 0.428571 4 88
playerVirtual2 19 0.428571 4 88
playerVirtual2 19 0.428571 4 88
playerVirtual2 20 0.428571 4 88
playerVirtual2 20 0.428571 4 88
playerVirtual2 21 0.428571 4 88
playerVirtual2 21 0.428571 4 88
playerVirtual2 22 0.428571 4 88
playerVirtual2 22 0.428571 4 88
playerVirtual2 23 0.428571 4 88
playerVirtual2 23 0.428571 4 88
playerVirtual2 24 0.428571 4 88
playerVirtual2 24 0.428571 4 88
playerVirtual2 25 0.428571 4 88
playerVirtual2 25 0.428571 4 88
playerVirtual2 26 0.428571 4 88
playerVirtual2 26 0.428571 4 88
playerVirtual2 27 0.428571 4 88
playerVirtual2 27 0.428571 4 88
playerVirtual2 28 0.428571 4 88
playerVirtual2 28 0.428571 4 88
playerVirtual2 29 0.428571 4 88
playerVirtual2 29 0.428571 4 88
playerVirtual2 30 0.428571 4 88
playerVirtual2 30 0.428571 4 88
playerVirtual2 31 0.428571 4 88
playerVirtual2 31 0.428571 4 88
playerVirtual2 32 0.428571 4 88
playerVirtual2 32 0.428571 4 88
playerVirtual2 33 0.428571 4 88
playerVirtual2 33 0.428571 4 88
playerVirtual2 34 0.428571 4 88
playerVirtual2 34 0.428571 4 88
playerVirtual2 35 0.428571 4 88
playerVirtual2 35 0.428571 4 88
playerVirtual2 36 0.428571 4 88
playerVirtual2 36 0.428571 4 88
playerVirtual2 37 0.428571 4 88
playerVirtual2 37 0.428571 4 88
playerVirtual2 38 0.428571 4 88
playerVirtual2 38 0.428571 4 88
playerVirtual2 39 0.428571 4 88
playerVirtual2 39 0.428571 4 88
playerVirtual2 40 0.428571 4 88
playerVirtual2 40 0.428571 4 88
playerVirtual2 41 0.428571 4 88
playerVirtual2 41 0.428571 4 88
playerVirtual2 42 0.428571 4 88
playerVirtual2 42 0.428571 4 88
playerVirtual2 43 0.428571 4 88
playerVirtual2 43 0.428571 4 88
playerVirtual2 44 0.428571 4 88
playerVirtual2 44 0.428571 4 88
playerVirtual2 45 0.428571 4 88
playerVirtual2 45 0.428571 4 88
playerVirtual2 46 0.428571 4 88
playerVirtual2 46 0.428571 4 88
playerVirtual2 47 0.428571 4 88
playerVirtual2 47 0.428571 4 88
playerVirtual2 48 0.428571 4 88
playerVirtual2 48 0.428571 4 88
playerVirtual2 49 0.428571 4 88
playerVirtual2 49 0.428571 4 88
playerVirtual2 50 0.428571 4 88
playerVirtual2 50 0.428571 4 88
playerVirtual2 51 0.428571 4 88
playerVirtual2 51 0.428571 4 88
playerVirtual2 52 0.428571 4 88
