SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 11 0 0
4 14 0 0
5 18 0 0
6 24 0 0
7 29 0 0
8 34 0 0
9 39 0 0
10 41 0 3
11 46 0 4
12 50 0 4
13 51 0 6
14 51 0 9
15 52 0 11
16 50 0 14
17 49 0 17
18 51 0 17
19 57 0 17
20 56 0 19
21 56 0 22
22 59 0 24
23 56 0 27
24 53 0 32
25 59 0 32
26 59 0 34
27 60 0 36
28 62 0 37
29 59 0 40
30 59 0 43
