ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-05 14:42:28
2	2	4	3	1	0.75	2018-03-05 14:47:28
3	3	10	8	2	0.8	2018-03-05 14:52:29
4	5	15	10	5	0.666667	2018-03-05 14:57:29
5	6	19	13	6	0.684211	2018-03-05 15:02:29
6	8	24	17	7	0.708333	2018-03-05 15:07:29
7	9	32	23	9	0.71875	2018-03-05 15:12:29
8	10	37	28	9	0.756757	2018-03-05 15:17:29
9	12	43	33	10	0.767442	2018-03-05 15:22:29
10	13	49	37	12	0.755102	2018-03-05 15:27:30
11	15	55	41	14	0.745455	2018-03-05 15:32:30
12	16	62	47	15	0.758065	2018-03-05 15:37:30
13	18	67	51	16	0.761194	2018-03-05 15:42:30
14	19	71	54	17	0.760563	2018-03-05 15:47:30
15	20	74	56	18	0.756757	2018-03-05 15:52:30
16	22	79	61	18	0.772152	2018-03-05 15:57:30
17	23	81	62	19	0.765432	2018-03-05 16:02:30
18	24	85	66	19	0.776471	2018-03-05 16:07:31
19	25	89	70	19	0.786517	2018-03-05 16:12:31
20	25	93	73	20	0.784946	2018-03-05 16:17:31
21	26	95	74	21	0.778947	2018-03-05 16:22:31
22	26	99	77	22	0.777778	2018-03-05 16:27:31
23	26	102	80	22	0.784314	2018-03-05 16:32:31
24	26	105	82	23	0.780952	2018-03-05 16:37:32
25	26	110	87	23	0.790909	2018-03-05 16:42:32
26	27	113	89	24	0.787611	2018-03-05 16:47:32
27	27	114	90	24	0.789474	2018-03-05 16:52:32
28	27	118	93	25	0.788136	2018-03-05 16:57:32
29	27	121	96	25	0.793388	2018-03-05 17:02:32
30	27	122	98	24	0.803279	2018-03-05 17:07:32
31	28	127	102	25	0.80315	2018-03-05 17:12:33
