ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-04 14:49:52
2	2	4	3	1	0.75	2018-03-04 14:54:52
3	3	10	8	2	0.8	2018-03-04 14:59:52
4	5	16	11	5	0.6875	2018-03-04 15:04:52
5	6	22	14	8	0.636364	2018-03-04 15:09:52
6	8	27	18	9	0.666667	2018-03-04 15:14:52
7	9	35	25	10	0.714286	2018-03-04 15:19:52
8	10	40	30	10	0.75	2018-03-04 15:24:52
9	12	46	35	11	0.76087	2018-03-04 15:29:53
10	13	52	39	13	0.75	2018-03-04 15:34:53
11	15	57	42	15	0.736842	2018-03-04 15:39:53
12	16	65	49	16	0.753846	2018-03-04 15:44:53
13	18	70	53	17	0.757143	2018-03-04 15:49:53
14	19	73	55	18	0.753425	2018-03-04 15:54:53
15	20	76	58	18	0.763158	2018-03-04 15:59:53
16	22	80	62	18	0.775	2018-03-04 16:04:53
17	23	83	64	19	0.771084	2018-03-04 16:09:54
18	24	90	70	20	0.777778	2018-03-04 16:14:54
19	25	91	71	20	0.78022	2018-03-04 16:19:54
20	26	96	75	21	0.78125	2018-03-04 16:24:54
21	26	97	75	22	0.773196	2018-03-04 16:29:54
22	26	100	77	23	0.77	2018-03-04 16:34:55
23	26	105	80	25	0.761905	2018-03-04 16:39:55
24	26	106	81	25	0.764151	2018-03-04 16:44:55
25	27	112	87	25	0.776786	2018-03-04 16:49:55
26	27	115	89	26	0.773913	2018-03-04 16:54:55
27	27	117	91	26	0.777778	2018-03-04 16:59:55
28	27	118	91	27	0.771186	2018-03-04 17:04:55
29	27	121	93	28	0.768595	2018-03-04 17:09:55
30	27	122	94	28	0.770492	2018-03-04 17:14:55
31	28	128	98	30	0.765625	2018-03-04 17:19:56
