SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 11 0 0
4 14 0 0
5 18 0 0
6 25 0 0
7 30 0 0
8 35 0 0
9 39 0 0
10 40 0 3
11 47 0 3
12 51 0 3
13 51 0 5
14 52 0 7
15 56 0 7
16 58 0 8
17 61 0 10
18 61 0 11
19 61 0 16
20 59 1 17
21 60 1 19
22 60 1 23
23 61 1 23
24 64 2 25
25 64 2 27
26 65 2 28
27 61 2 33
28 61 2 35
29 62 2 35
30 64 2 38
