ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-04 17:53:51
2	2	4	3	1	0.75	2018-03-04 17:58:51
3	3	10	8	2	0.8	2018-03-04 18:03:51
4	5	16	11	5	0.6875	2018-03-04 18:08:52
5	6	22	14	8	0.636364	2018-03-04 18:13:52
6	8	27	18	9	0.666667	2018-03-04 18:18:52
7	9	35	24	11	0.685714	2018-03-04 18:23:52
8	10	40	29	11	0.725	2018-03-04 18:28:52
9	12	46	34	12	0.73913	2018-03-04 18:33:52
10	13	52	39	13	0.75	2018-03-04 18:38:52
11	15	58	42	16	0.724138	2018-03-04 18:43:52
12	16	65	48	17	0.738462	2018-03-04 18:48:53
13	18	70	52	18	0.742857	2018-03-04 18:53:53
14	19	74	56	18	0.756757	2018-03-04 18:58:53
15	20	77	58	19	0.753247	2018-03-04 19:03:53
16	22	82	63	19	0.768293	2018-03-04 19:08:53
17	23	84	64	20	0.761905	2018-03-04 19:13:53
18	24	88	68	20	0.772727	2018-03-04 19:18:53
19	25	92	72	20	0.782609	2018-03-04 19:23:53
20	25	97	76	21	0.783505	2018-03-04 19:28:54
21	26	99	77	22	0.777778	2018-03-04 19:33:54
22	26	103	81	22	0.786408	2018-03-04 19:38:54
23	26	105	82	23	0.780952	2018-03-04 19:43:54
24	26	108	84	24	0.777778	2018-03-04 19:48:54
25	26	114	90	24	0.789474	2018-03-04 19:53:54
26	27	117	91	26	0.777778	2018-03-04 19:58:54
27	27	118	92	26	0.779661	2018-03-04 20:03:55
28	27	121	92	29	0.760331	2018-03-04 20:08:55
29	27	124	95	29	0.766129	2018-03-04 20:13:55
30	27	124	96	28	0.774194	2018-03-04 20:18:55
31	28	131	103	28	0.78626	2018-03-04 20:23:55
