ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-05 00:26:22
2	2	4	3	1	0.75	2018-03-05 00:31:23
3	3	10	8	2	0.8	2018-03-05 00:36:23
4	5	15	10	5	0.666667	2018-03-05 00:41:23
5	6	19	13	6	0.684211	2018-03-05 00:46:23
6	8	24	17	7	0.708333	2018-03-05 00:51:23
7	9	32	23	9	0.71875	2018-03-05 00:56:23
8	10	37	28	9	0.756757	2018-03-05 01:01:23
9	12	43	33	10	0.767442	2018-03-05 01:06:24
10	13	49	37	12	0.755102	2018-03-05 01:11:24
11	15	55	41	14	0.745455	2018-03-05 01:16:24
12	16	62	47	15	0.758065	2018-03-05 01:21:24
13	18	67	51	16	0.761194	2018-03-05 01:26:24
14	19	71	55	16	0.774648	2018-03-05 01:31:24
15	20	74	57	17	0.77027	2018-03-05 01:36:24
16	22	79	62	17	0.78481	2018-03-05 01:41:24
17	23	81	63	18	0.777778	2018-03-05 01:46:24
18	24	84	66	18	0.785714	2018-03-05 01:51:24
19	25	88	70	18	0.795455	2018-03-05 01:56:25
20	25	92	73	19	0.793478	2018-03-05 02:01:25
21	26	94	74	20	0.787234	2018-03-05 02:06:25
22	26	97	77	20	0.793814	2018-03-05 02:11:25
23	26	98	78	20	0.795918	2018-03-05 02:16:25
24	26	101	81	20	0.80198	2018-03-05 02:21:25
25	26	107	87	20	0.813084	2018-03-05 02:26:25
26	27	110	88	22	0.8	2018-03-05 02:31:26
27	27	111	89	22	0.801802	2018-03-05 02:36:26
28	27	114	91	23	0.798246	2018-03-05 02:41:26
29	27	117	94	23	0.803419	2018-03-05 02:46:26
30	27	117	95	22	0.811966	2018-03-05 02:51:26
31	28	124	102	22	0.822581	2018-03-05 02:56:26
