2018-04-15 15:34:39,554 MCT_Divisions INFO     INITIALIZE ALL DIVISIONS!
2018-04-15 15:34:39,560 MCT_Divisions INFO     START A NEW DIVISION IN THE MCT
2018-04-15 15:34:39,560 MCT_Divisions INFO     INITIALIZE DIVISION: 1
2018-04-15 15:34:39,562 MCT_Divisions INFO     START A NEW DIVISION IN THE MCT
2018-04-15 15:34:39,563 MCT_Divisions INFO     INITIALIZE DIVISION: 2
2018-04-15 15:34:39,565 MCT_Divisions INFO     START A NEW DIVISION IN THE MCT
2018-04-15 15:34:39,566 MCT_Divisions INFO     INITIALIZE DIVISION: 3
2018-04-15 15:34:39,568 MCT_Divisions INFO     START THE THRESHOLD MONITOR
2018-04-15 15:34:39,569 MCT_Divisions INFO     INITIALIZE THRESHOLD MONITOR
2018-04-15 15:34:39,725 MCT_Divisions INFO     START THE MANAGER PROCESS
2018-04-15 15:34:39,726 MCT_Divisions INFO     INITIALIZE MANAGER PROCESS
2018-04-15 15:34:39,728 MCT_Divisions INFO     CALCULATE THE GLOBAL FAIRNESS
2018-04-15 15:34:39,756 MCT_Divisions INFO     GLOBAL FAIRNESS: 0.0
2018-04-15 15:39:39,731 MCT_Divisions INFO     
-------------------------------
2018-04-15 15:39:39,731 MCT_Divisions INFO     ROUND ENDED DIV: 2
2018-04-15 15:39:39,731 MCT_Divisions INFO     CALC PLAYER ATTR FROM DIV: 2
2018-04-15 15:39:39,739 MCT_Divisions INFO     
-------------------------------
2018-04-15 15:39:39,742 MCT_Divisions INFO     ROUND ENDED DIV: 3
2018-04-15 15:39:39,743 MCT_Divisions INFO     CALC PLAYER ATTR FROM DIV: 3
2018-04-15 15:39:39,777 MCT_Divisions INFO     NEWS ATTRS CALCULATED TO DIV: 2
2018-04-15 15:39:39,778 MCT_Divisions INFO     -------------------------------

2018-04-15 15:39:39,781 MCT_Divisions INFO     
-------------------------------
2018-04-15 15:39:39,782 MCT_Divisions INFO     ROUND ENDED DIV: 1
