ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-02 00:18:44
2	2	4	3	1	0.75	2018-03-02 00:23:44
3	3	10	8	2	0.8	2018-03-02 00:28:44
4	5	15	10	5	0.666667	2018-03-02 00:33:45
5	6	22	14	8	0.636364	2018-03-02 00:38:45
6	8	27	18	9	0.666667	2018-03-02 00:43:45
7	9	35	25	10	0.714286	2018-03-02 00:48:45
8	10	40	30	10	0.75	2018-03-02 00:53:45
9	12	46	35	11	0.76087	2018-03-02 00:58:45
10	13	52	39	13	0.75	2018-03-02 01:03:45
11	15	58	43	15	0.741379	2018-03-02 01:08:46
12	16	65	49	16	0.753846	2018-03-02 01:13:46
13	18	70	53	17	0.757143	2018-03-02 01:18:46
14	19	74	56	18	0.756757	2018-03-02 01:23:46
15	20	77	58	19	0.753247	2018-03-02 01:28:46
16	22	82	62	20	0.756098	2018-03-02 01:33:46
17	23	84	64	20	0.761905	2018-03-02 01:38:46
18	24	88	68	20	0.772727	2018-03-02 01:43:46
19	25	92	72	20	0.782609	2018-03-02 01:48:47
20	26	98	77	21	0.785714	2018-03-02 01:53:47
21	26	100	77	23	0.77	2018-03-02 01:58:47
22	26	105	81	24	0.771429	2018-03-02 02:03:47
23	26	107	82	25	0.766355	2018-03-02 02:08:47
24	26	108	83	25	0.768519	2018-03-02 02:13:48
25	27	114	89	25	0.780702	2018-03-02 02:18:48
26	27	115	88	27	0.765217	2018-03-02 02:23:48
27	27	119	91	28	0.764706	2018-03-02 02:28:48
28	27	121	91	30	0.752066	2018-03-02 02:33:48
29	27	122	91	31	0.745902	2018-03-02 02:38:48
30	27	123	92	31	0.747967	2018-03-02 02:43:48
31	28	130	99	31	0.761538	2018-03-02 02:48:48
