PLAYERS SGF
0	0	0.000
1	10	1.000
2	11	1.000
3	12	1.000
4	13	0.983
5	14	0.985
6	15	0.987
7	16	0.988
8	17	0.989
9	18	0.989
10	19	0.990
11	20	0.990
12	21	0.991
13	22	0.991
14	23	0.992
15	24	0.992
16	25	0.992
17	26	0.992
18	27	0.993
19	28	0.993
20	29	0.993
21	30	0.993
22	31	0.994
23	32	0.994
24	33	0.994
25	34	0.994
26	35	0.994
27	36	0.994
28	37	0.995
29	38	0.995
