ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-01 02:28:55
2	2	4	3	1	0.75	2018-03-01 02:33:55
3	3	10	8	2	0.8	2018-03-01 02:38:55
4	5	16	11	5	0.6875	2018-03-01 02:43:55
5	6	22	14	8	0.636364	2018-03-01 02:48:55
6	8	27	18	9	0.666667	2018-03-01 02:53:56
7	9	35	24	11	0.685714	2018-03-01 02:58:56
8	10	40	29	11	0.725	2018-03-01 03:03:56
9	12	46	34	12	0.73913	2018-03-01 03:08:56
10	13	52	39	13	0.75	2018-03-01 03:13:56
11	15	58	42	16	0.724138	2018-03-01 03:18:56
12	16	65	48	17	0.738462	2018-03-01 03:23:56
13	18	70	52	18	0.742857	2018-03-01 03:28:56
14	19	74	55	19	0.743243	2018-03-01 03:33:57
15	20	77	57	20	0.74026	2018-03-01 03:38:57
16	22	82	62	20	0.756098	2018-03-01 03:43:57
17	23	84	63	21	0.75	2018-03-01 03:48:57
18	24	88	67	21	0.761364	2018-03-01 03:53:57
19	25	92	71	21	0.771739	2018-03-01 03:58:57
20	25	97	75	22	0.773196	2018-03-01 04:03:57
21	26	99	76	23	0.767677	2018-03-01 04:08:57
22	26	103	80	23	0.776699	2018-03-01 04:13:57
23	26	105	81	24	0.771429	2018-03-01 04:18:58
24	26	108	83	25	0.768519	2018-03-01 04:23:58
25	26	114	89	25	0.780702	2018-03-01 04:28:58
26	27	117	88	29	0.752137	2018-03-01 04:33:58
27	27	118	89	29	0.754237	2018-03-01 04:38:58
28	27	121	89	32	0.735537	2018-03-01 04:43:59
29	27	124	92	32	0.741935	2018-03-01 04:48:59
30	27	124	93	31	0.75	2018-03-01 04:53:59
31	28	131	100	31	0.763359	2018-03-01 04:58:59
