2017-01-31_19:39:53; 100.0
2017-01-31_19:41:00; 100.0
2017-01-31_19:44:11; 100.0
2017-01-31_19:45:33; 100.0
2017-01-31_19:48:59; 100.0
2017-01-31_19:52:08; 100.0
2017-01-31_19:57:24; 100.0
2017-01-31_19:59:35; 100.0
2017-01-31_20:05:54; 100.0
2017-01-31_20:09:22; 100.0
2017-01-31_20:16:40; 100.0
2017-01-31_20:25:42; 100.0
2017-01-31_20:33:46; 100.0
2017-01-31_20:47:31; 100.0
2017-01-31_20:57:42; 100.0
2017-01-31_21:10:50; 100.0
2017-01-31_21:20:00; 100.0
2017-01-31_21:33:33; 100.0
2017-01-31_21:44:43; 100.0
2017-01-31_21:59:52; 100.0
2017-01-31_22:10:01; 100.0
2017-01-31_22:26:56; 100.0
2017-01-31_22:37:05; 100.0
2017-01-31_22:55:52; 100.0
2017-01-31_23:07:01; 100.0
2017-01-31_23:24:48; 100.0
2017-01-31_23:38:07; 100.0
2017-01-31_23:55:54; 100.0
2017-02-01_00:10:59; 100.0
2017-02-01_00:28:46; 100.0
2017-02-01_00:45:54; 100.0
2017-02-01_01:03:42; 100.0
2017-02-01_01:22:23; 100.0
2017-02-01_01:40:10; 100.0
2017-02-01_01:59:46; 100.0
2017-02-01_02:19:05; 100.0
2017-02-01_02:38:41; 100.0
2017-02-01_02:59:35; 100.0
2017-02-01_03:19:11; 100.0
2017-02-01_03:40:43; 100.0
2017-02-01_04:02:06; 100.0
2017-02-01_04:23:38; 100.0
2017-02-01_04:46:19; 100.0
2017-02-01_05:07:52; 100.0
2017-02-01_05:32:19; 100.0
2017-02-01_05:53:51; 100.0
2017-02-01_06:20:48; 100.0
2017-02-01_06:44:13; 100.0
2017-02-01_07:10:42; 100.0
2017-02-01_07:33:06; 100.0
2017-02-01_08:05:57; 100.0
2017-02-01_08:31:02; 100.0
2017-02-01_09:05:35; 100.0
2017-02-01_09:32:04; 100.0
2017-02-01_10:05:37; 100.0
2017-02-01_10:33:07; 100.0
2017-02-01_11:06:55; 100.0
2017-02-01_11:35:31; 100.0
2017-02-01_12:10:17; 100.0
2017-02-01_12:38:54; 100.0
2017-02-01_13:16:43; 100.0
2017-02-01_13:47:15; 100.0
2017-02-01_14:24:38; 100.0
2017-02-01_14:55:24; 100.0
