2017-01-31_19:40:28; 100.0
2017-01-31_19:41:52; 100.0
2017-01-31_19:44:55; 100.0
2017-01-31_19:46:27; 100.0
2017-01-31_19:49:54; 100.0
2017-01-31_19:53:11; 100.0
2017-01-31_19:58:38; 100.0
2017-01-31_20:02:26; 100.0
2017-01-31_20:09:15; 100.0
2017-01-31_20:12:53; 100.0
2017-01-31_20:18:55; 100.0
2017-01-31_20:28:58; 100.0
2017-01-31_20:38:55; 100.0
2017-01-31_20:51:44; 100.0
2017-01-31_20:59:42; 100.0
2017-01-31_21:14:13; 100.0
2017-01-31_21:22:42; 100.0
2017-01-31_21:36:13; 100.0
2017-01-31_21:46:40; 100.0
2017-01-31_22:00:11; 100.0
2017-01-31_22:12:40; 100.0
2017-01-31_22:26:11; 100.0
2017-01-31_22:40:17; 100.0
2017-01-31_22:54:12; 100.0
2017-01-31_23:08:17; 100.0
2017-01-31_23:23:34; 100.0
2017-01-31_23:39:08; 100.0
2017-01-31_23:54:26; 100.0
2017-02-01_00:11:46; 100.0
2017-02-01_00:27:04; 100.0
2017-02-01_00:46:30; 100.0
2017-02-01_01:01:48; 100.0
2017-02-01_01:22:46; 100.0
2017-02-01_01:38:04; 100.0
2017-02-01_01:59:19; 100.0
2017-02-01_02:16:45; 100.0
2017-02-01_02:37:59; 100.0
2017-02-01_02:57:02; 100.0
2017-02-01_03:18:17; 100.0
2017-02-01_03:39:06; 100.0
2017-02-01_04:00:20; 100.0
2017-02-01_04:22:05; 100.0
2017-02-01_04:44:08; 100.0
2017-02-01_05:05:53; 100.0
2017-02-01_05:29:28; 100.0
2017-02-01_05:51:13; 100.0
2017-02-01_06:16:48; 100.0
2017-02-01_06:38:33; 100.0
2017-02-01_07:05:08; 100.0
2017-02-01_07:32:30; 100.0
2017-02-01_07:59:06; 100.0
2017-02-01_08:29:26; 100.0
2017-02-01_08:58:30; 100.0
2017-02-01_09:29:06; 100.0
2017-02-01_10:00:33; 100.0
2017-02-01_10:31:14; 100.0
2017-02-01_11:01:40; 100.0
2017-02-01_11:33:55; 100.0
2017-02-01_12:04:22; 100.0
2017-02-01_12:39:38; 100.0
2017-02-01_13:10:48; 100.0
2017-02-01_13:45:04; 100.0
2017-02-01_14:17:50; 100.0
2017-02-01_14:52:06; 100.0
