2017-01-31_19:40:42; 100.0
2017-01-31_19:43:45; 100.0
2017-01-31_19:45:14; 100.0
2017-01-31_19:48:26; 100.0
2017-01-31_19:51:42; 100.0
2017-01-31_19:56:19; 100.0
2017-01-31_19:58:50; 100.0
2017-01-31_20:04:45; 100.0
2017-01-31_20:09:29; 100.0
2017-01-31_20:16:40; 100.0
2017-01-31_20:20:37; 100.0
2017-01-31_20:33:45; 100.0
2017-01-31_20:38:47; 100.0
2017-01-31_20:54:18; 100.0
2017-01-31_20:59:20; 100.0
2017-01-31_21:15:44; 100.0
2017-01-31_21:21:34; 100.0
2017-01-31_21:37:57; 100.0
2017-01-31_21:45:58; 100.0
2017-01-31_22:02:21; 100.0
2017-01-31_22:13:19; 100.0
2017-01-31_22:31:37; 100.0
2017-01-31_22:43:09; 100.0
2017-01-31_23:00:29; 100.0
2017-01-31_23:11:02; 100.0
2017-01-31_23:30:09; 100.0
2017-01-31_23:40:42; 100.0
2017-01-31_23:59:56; 100.0
2017-02-01_00:14:50; 100.0
2017-02-01_00:34:57; 100.0
2017-02-01_00:48:50; 100.0
2017-02-01_01:09:14; 100.0
2017-02-01_01:25:32; 100.0
2017-02-01_01:45:56; 100.0
2017-02-01_02:03:32; 100.0
2017-02-01_02:23:56; 100.0
2017-02-01_02:41:40; 100.0
2017-02-01_03:04:39; 100.0
2017-02-01_03:22:22; 100.0
2017-02-01_03:46:52; 100.0
2017-02-01_04:04:36; 100.0
2017-02-01_04:30:14; 100.0
2017-02-01_04:47:57; 100.0
2017-02-01_05:15:04; 100.0
2017-02-01_05:34:24; 100.0
2017-02-01_06:01:31; 100.0
2017-02-01_06:21:25; 100.0
2017-02-01_06:49:58; 100.0
2017-02-01_07:09:52; 100.0
2017-02-01_07:44:20; 100.0
2017-02-01_08:06:56; 100.0
2017-02-01_08:40:23; 100.0
2017-02-01_09:05:53; 100.0
2017-02-01_09:39:20; 100.0
2017-02-01_10:05:01; 100.0
2017-02-01_10:40:12; 100.0
2017-02-01_11:07:16; 100.0
2017-02-01_11:42:27; 100.0
2017-02-01_12:11:04; 100.0
2017-02-01_12:46:15; 100.0
2017-02-01_13:16:58; 100.0
2017-02-01_13:52:10; 100.0
2017-02-01_14:24:27; 100.0
2017-02-01_14:59:38; 100.0
