2017-01-31_19:40:21; 1
2017-01-31_19:41:36; 2
2017-01-31_19:44:45; 3
2017-01-31_19:46:09; 4
2017-01-31_19:49:44; 5
2017-01-31_19:52:51; 6
2017-01-31_19:58:23; 7
2017-01-31_20:00:29; 8
2017-01-31_20:07:15; 9
2017-01-31_20:11:52; 10
2017-01-31_20:21:08; 11
2017-01-31_20:30:03; 12
2017-01-31_20:38:34; 13
2017-01-31_20:50:30; 14
2017-01-31_21:00:32; 15
2017-01-31_21:14:03; 16
2017-01-31_21:23:06; 17
2017-01-31_21:36:44; 18
2017-01-31_21:47:16; 19
2017-01-31_22:00:54; 20
2017-01-31_22:13:29; 21
2017-01-31_22:27:07; 22
2017-01-31_22:40:36; 23
2017-01-31_22:55:21; 24
2017-01-31_23:08:51; 25
2017-01-31_23:24:48; 26
2017-01-31_23:38:17; 27
2017-01-31_23:56:59; 28
2017-02-01_00:10:29; 29
2017-02-01_00:31:57; 30
2017-02-01_00:46:38; 31
2017-02-01_01:07:06; 32
2017-02-01_01:24:11; 33
2017-02-01_01:45:13; 34
2017-02-01_02:01:17; 35
2017-02-01_02:24:20; 36
2017-02-01_02:40:25; 37
2017-02-01_03:05:54; 38
2017-02-01_03:23:00; 39
2017-02-01_03:47:29; 40
2017-02-01_04:04:56; 41
2017-02-01_04:31:55; 42
2017-02-01_04:51:34; 43
2017-02-01_05:19:01; 44
2017-02-01_05:39:14; 45
2017-02-01_06:05:40; 46
2017-02-01_06:26:47; 47
2017-02-01_06:53:14; 48
2017-02-01_07:17:01; 49
2017-02-01_07:48:37; 50
2017-02-01_08:11:27; 51
2017-02-01_08:44:26; 52
2017-02-01_09:10:37; 53
2017-02-01_09:43:35; 54
2017-02-01_10:11:39; 55
2017-02-01_10:45:08; 56
2017-02-01_11:13:12; 57
2017-02-01_11:48:05; 58
2017-02-01_12:16:10; 59
2017-02-01_12:52:49; 60
2017-02-01_13:20:54; 61
2017-02-01_13:59:23; 62
2017-02-01_14:27:28; 63
2017-02-01_15:07:47; 64
