2017-01-31_19:40:28; 1
2017-01-31_19:41:52; 2
2017-01-31_19:44:55; 3
2017-01-31_19:46:27; 4
2017-01-31_19:49:54; 5
2017-01-31_19:53:11; 6
2017-01-31_19:58:38; 7
2017-01-31_20:02:26; 8
2017-01-31_20:09:15; 9
2017-01-31_20:12:53; 10
2017-01-31_20:18:55; 11
2017-01-31_20:28:58; 12
2017-01-31_20:38:55; 13
2017-01-31_20:51:44; 14
2017-01-31_20:59:42; 15
2017-01-31_21:14:13; 16
2017-01-31_21:22:42; 17
2017-01-31_21:36:13; 18
2017-01-31_21:46:40; 19
2017-01-31_22:00:11; 20
2017-01-31_22:12:40; 21
2017-01-31_22:26:11; 22
2017-01-31_22:40:17; 23
2017-01-31_22:54:12; 24
2017-01-31_23:08:17; 25
2017-01-31_23:23:34; 26
2017-01-31_23:39:08; 27
2017-01-31_23:54:26; 28
2017-02-01_00:11:46; 29
2017-02-01_00:27:04; 30
2017-02-01_00:46:30; 31
2017-02-01_01:01:48; 32
2017-02-01_01:22:46; 33
2017-02-01_01:38:04; 34
2017-02-01_01:59:19; 35
2017-02-01_02:16:45; 36
2017-02-01_02:37:59; 37
2017-02-01_02:57:02; 38
2017-02-01_03:18:17; 39
2017-02-01_03:39:06; 40
2017-02-01_04:00:20; 41
2017-02-01_04:22:05; 42
2017-02-01_04:44:08; 43
2017-02-01_05:05:53; 44
2017-02-01_05:29:28; 45
2017-02-01_05:51:13; 46
2017-02-01_06:16:48; 47
2017-02-01_06:38:33; 48
2017-02-01_07:05:08; 49
2017-02-01_07:32:30; 50
2017-02-01_07:59:06; 51
2017-02-01_08:29:26; 52
2017-02-01_08:58:30; 53
2017-02-01_09:29:06; 54
2017-02-01_10:00:33; 55
2017-02-01_10:31:14; 56
2017-02-01_11:01:40; 57
2017-02-01_11:33:55; 58
2017-02-01_12:04:22; 59
2017-02-01_12:39:38; 60
2017-02-01_13:10:48; 61
2017-02-01_13:45:04; 62
2017-02-01_14:17:50; 63
2017-02-01_14:52:06; 64
