ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-15 13:03:09
2	3	6	6	0	1	2018-03-15 13:08:09
3	4	14	14	0	1	2018-03-15 13:13:09
4	5	22	22	0	1	2018-03-15 13:18:09
5	5	30	30	0	1	2018-03-15 13:23:09
6	5	37	36	1	0.972972972972973	2018-03-15 13:28:09
7	5	44	41	3	0.931818181818182	2018-03-15 13:33:09
8	5	50	46	4	0.92	2018-03-15 13:38:09
9	5	56	51	5	0.910714285714286	2018-03-15 13:43:09
10	5	60	54	6	0.9	2018-03-15 13:48:10
11	5	63	56	7	0.888888888888889	2018-03-15 13:53:10
12	5	67	59	8	0.880597014925373	2018-03-15 13:58:10
13	5	69	60	9	0.869565217391304	2018-03-15 14:03:10
14	5	74	64	10	0.864864864864865	2018-03-15 14:08:10
15	6	78	68	10	0.871794871794872	2018-03-15 14:13:10
16	6	81	71	10	0.876543209876543	2018-03-15 14:18:10
17	6	83	72	11	0.867469879518072	2018-03-15 14:23:11
18	6	86	75	11	0.872093023255814	2018-03-15 14:28:11
19	6	89	77	12	0.865168539325843	2018-03-15 14:33:11
20	6	92	79	13	0.858695652173913	2018-03-15 14:38:11
21	6	93	80	13	0.860215053763441	2018-03-15 14:43:11
22	6	94	81	13	0.861702127659574	2018-03-15 14:48:11
23	7	96	83	13	0.864583333333333	2018-03-15 14:53:12
24	7	98	85	13	0.86734693877551	2018-03-15 14:58:12
25	7	100	87	13	0.87	2018-03-15 15:03:12
26	7	102	88	14	0.862745098039216	2018-03-15 15:08:12
27	9	103	89	14	0.864077669902913	2018-03-15 15:13:12
28	9	105	91	14	0.866666666666667	2018-03-15 15:18:12
29	9	107	93	14	0.869158878504673	2018-03-15 15:23:12
30	9	109	95	14	0.871559633027523	2018-03-15 15:28:12
31	10	112	98	14	0.875	2018-03-15 15:33:12
32	10	115	101	14	0.878260869565217	2018-03-15 15:38:13
33	10	117	103	14	0.88034188034188	2018-03-15 15:43:13
34	10	118	104	14	0.88135593220339	2018-03-15 15:48:13
35	10	120	106	14	0.883333333333333	2018-03-15 15:53:13
36	10	123	109	14	0.886178861788618	2018-03-15 15:58:13
37	10	126	112	14	0.888888888888889	2018-03-15 16:03:13
38	10	129	115	14	0.891472868217054	2018-03-15 16:08:13
39	10	130	116	14	0.892307692307692	2018-03-15 16:13:13
40	10	132	118	14	0.893939393939394	2018-03-15 16:18:14
41	10	134	120	14	0.895522388059702	2018-03-15 16:23:14
42	10	136	122	14	0.897058823529412	2018-03-15 16:28:14
43	10	138	124	14	0.898550724637681	2018-03-15 16:33:14
44	10	140	126	14	0.9	2018-03-15 16:38:14
45	10	140	126	14	0.9	2018-03-15 16:43:14
46	10	142	128	14	0.901408450704225	2018-03-15 16:48:15
47	10	144	130	14	0.902777777777778	2018-03-15 16:53:15
48	10	148	134	14	0.905405405405405	2018-03-15 16:58:15
49	10	150	136	14	0.906666666666667	2018-03-15 17:03:15
50	10	150	136	14	0.906666666666667	2018-03-15 17:08:15
51	10	151	137	14	0.907284768211921	2018-03-15 17:13:15
