NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
playerVirtual6 0 0 0 0
playerVirtual6 1 0 2 6
playerVirtual6 2 0.5 2 12
playerVirtual6 3 0.666667 2 18
playerVirtual6 4 0.75 2 24
playerVirtual6 5 0.5 2 30
playerVirtual6 6 0.5 2 36
playerVirtual6 7 0.5 2 42
playerVirtual6 8 0.5 2 48
playerVirtual6 9 0.5 2 54
playerVirtual6 10 0.5 2 60
playerVirtual6 11 0.5 2 66
playerVirtual6 12 0.4 2 72
playerVirtual6 13 0.4 2 78
playerVirtual6 14 0.4 2 84
playerVirtual6 15 0.4 2 90
playerVirtual6 16 0.333333 2 90
playerVirtual6 17 0.333333 2 90
playerVirtual6 18 0.333333 2 90
playerVirtual6 19 0.333333 2 90
playerVirtual6 20 0.333333 2 90
playerVirtual6 21 0.333333 2 90
playerVirtual6 22 0.333333 2 90
playerVirtual6 23 0.333333 2 90
playerVirtual6 24 0.333333 2 90
playerVirtual6 25 0.333333 2 90
playerVirtual6 26 0.333333 2 90
playerVirtual6 27 0.333333 2 90
playerVirtual6 28 0.333333 2 90
playerVirtual6 29 0.428571 2 90
playerVirtual6 30 0.428571 2 90
playerVirtual6 31 0.428571 2 90
playerVirtual6 32 0.428571 2 90
playerVirtual6 33 0.428571 2 90
playerVirtual6 34 0.428571 2 90
playerVirtual6 35 0.428571 2 90
playerVirtual6 36 0.428571 2 90
playerVirtual6 37 0.428571 2 90
playerVirtual6 38 0.428571 2 90
playerVirtual6 39 0.428571 2 90
playerVirtual6 40 0.428571 2 90
playerVirtual6 41 0.428571 2 90
playerVirtual6 42 0.428571 2 90
playerVirtual6 43 0.428571 2 90
playerVirtual6 44 0.428571 2 90
playerVirtual6 45 0.428571 2 90
playerVirtual6 46 0.428571 2 90
playerVirtual6 47 0.428571 2 90
playerVirtual6 48 0.428571 2 90
playerVirtual6 49 0.428571 2 90
playerVirtual6 50 0.428571 2 90
