NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
playerVirtual4 0 0 0 0
playerVirtual4 1 0 6 6
playerVirtual4 2 0 6 12
playerVirtual4 3 0 6 18
playerVirtual4 4 0 6 24
playerVirtual4 5 0 6 30
playerVirtual4 6 0 6 36
playerVirtual4 7 0 6 42
playerVirtual4 8 0 6 48
playerVirtual4 9 0 6 54
playerVirtual4 10 0 6 60
playerVirtual4 11 0 6 66
playerVirtual4 12 0 6 72
playerVirtual4 13 0 6 78
playerVirtual4 14 0 6 84
playerVirtual4 15 0 6 90
playerVirtual4 16 0 6 90
playerVirtual4 17 0 6 90
playerVirtual4 18 0 6 90
playerVirtual4 19 0 6 90
playerVirtual4 20 0 6 90
playerVirtual4 21 0 6 90
playerVirtual4 22 0 6 90
playerVirtual4 23 0 6 90
playerVirtual4 24 0 6 90
playerVirtual4 25 0.142857 6 90
playerVirtual4 26 0.142857 6 90
playerVirtual4 27 0.142857 6 90
playerVirtual4 28 0.142857 6 90
playerVirtual4 29 0.142857 6 90
playerVirtual4 30 0.142857 6 90
playerVirtual4 31 0.142857 6 90
playerVirtual4 32 0.142857 6 90
playerVirtual4 33 0.142857 6 90
playerVirtual4 34 0.142857 6 90
playerVirtual4 35 0.142857 6 90
playerVirtual4 36 0.142857 6 90
playerVirtual4 37 0.142857 6 90
playerVirtual4 38 0.142857 6 90
playerVirtual4 39 0.142857 6 90
playerVirtual4 40 0.142857 6 90
playerVirtual4 41 0.142857 6 90
playerVirtual4 42 0.142857 6 90
playerVirtual4 43 0.142857 6 90
playerVirtual4 44 0.142857 6 90
playerVirtual4 45 0.142857 6 90
playerVirtual4 46 0.142857 6 90
playerVirtual4 47 0.142857 6 90
playerVirtual4 48 0.142857 6 90
playerVirtual4 49 0.142857 6 90
playerVirtual4 50 0.142857 6 90
