NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
playerVirtual8 0 0 0 0
playerVirtual8 1 0 1 6
playerVirtual8 2 0.5 1 12
playerVirtual8 3 0.666667 1 18
playerVirtual8 4 0.666667 1 24
playerVirtual8 5 0.5 1 30
playerVirtual8 6 0.5 1 36
playerVirtual8 7 0.5 1 42
playerVirtual8 8 0.4 1 48
playerVirtual8 9 0.4 1 54
playerVirtual8 10 0.4 1 60
playerVirtual8 11 0.4 1 66
playerVirtual8 12 0.4 1 72
playerVirtual8 13 0.4 1 78
playerVirtual8 14 0.4 1 84
playerVirtual8 15 0.4 1 90
playerVirtual8 16 0.4 1 90
playerVirtual8 17 0.4 1 90
playerVirtual8 18 0.4 1 90
playerVirtual8 19 0.4 1 90
playerVirtual8 20 0.4 1 90
playerVirtual8 21 0.4 1 90
playerVirtual8 22 0.4 1 90
playerVirtual8 23 0.4 1 90
playerVirtual8 24 0.4 1 90
playerVirtual8 25 0.333333 1 90
playerVirtual8 26 0.333333 1 90
playerVirtual8 27 0.333333 1 90
playerVirtual8 28 0.333333 1 90
playerVirtual8 29 0.333333 1 90
playerVirtual8 30 0.333333 1 90
playerVirtual8 31 0.333333 1 90
playerVirtual8 32 0.333333 1 90
playerVirtual8 33 0.333333 1 90
playerVirtual8 34 0.333333 1 90
playerVirtual8 35 0.333333 1 90
playerVirtual8 36 0.333333 1 90
playerVirtual8 37 0.333333 1 90
playerVirtual8 38 0.333333 1 90
playerVirtual8 39 0.333333 1 90
playerVirtual8 40 0.333333 1 90
playerVirtual8 41 0.333333 1 90
playerVirtual8 42 0.333333 1 90
playerVirtual8 43 0.333333 1 90
playerVirtual8 44 0.333333 1 90
playerVirtual8 45 0.333333 1 90
playerVirtual8 46 0.333333 1 90
playerVirtual8 47 0.333333 1 90
playerVirtual8 48 0.333333 1 90
playerVirtual8 49 0.333333 1 90
playerVirtual8 50 0.333333 1 90
