NAME HISTORY FAIRNESS MAX_INSTANCE FREERIDERS
playerVirtual3 0 0 0 0
playerVirtual3 1 1 6 6
playerVirtual3 2 0.333333 6 12
playerVirtual3 3 0.333333 6 18
playerVirtual3 4 0.25 6 24
playerVirtual3 5 0.25 6 30
playerVirtual3 6 0.25 6 36
playerVirtual3 7 0.25 6 42
playerVirtual3 8 0.25 6 48
playerVirtual3 9 0.2 6 54
playerVirtual3 10 0.2 6 60
playerVirtual3 11 0.2 6 66
playerVirtual3 12 0.2 6 72
playerVirtual3 13 0.2 6 78
playerVirtual3 14 0.2 6 84
playerVirtual3 15 0.2 6 90
playerVirtual3 16 0.166667 6 90
playerVirtual3 17 0.166667 6 90
playerVirtual3 18 0.166667 6 90
playerVirtual3 19 0.166667 6 90
playerVirtual3 20 0.166667 6 90
playerVirtual3 21 0.166667 6 90
playerVirtual3 22 0.166667 6 90
playerVirtual3 23 0.166667 6 90
playerVirtual3 24 0.166667 6 90
playerVirtual3 25 0.166667 6 90
playerVirtual3 26 0.142857 6 90
playerVirtual3 27 0.142857 6 90
playerVirtual3 28 0.142857 6 90
playerVirtual3 29 0.142857 6 90
playerVirtual3 30 0.142857 6 90
playerVirtual3 31 0.142857 6 90
playerVirtual3 32 0.142857 6 90
playerVirtual3 33 0.142857 6 90
playerVirtual3 34 0.142857 6 90
playerVirtual3 35 0.142857 6 90
playerVirtual3 36 0.142857 6 90
playerVirtual3 37 0.142857 6 90
playerVirtual3 38 0.142857 6 90
playerVirtual3 39 0.142857 6 90
playerVirtual3 40 0.142857 6 90
playerVirtual3 41 0.142857 6 90
playerVirtual3 42 0.142857 6 90
playerVirtual3 43 0.142857 6 90
playerVirtual3 44 0.142857 6 90
playerVirtual3 45 0.142857 6 90
playerVirtual3 46 0.142857 6 90
playerVirtual3 47 0.142857 6 90
playerVirtual3 48 0.142857 6 90
playerVirtual3 49 0.142857 6 90
playerVirtual3 50 0.142857 6 90
