2017-01-31_19:38:23;0;1;0
2017-01-31_19:38:44;0;1;0
2017-01-31_19:38:53;0;1;0
2017-01-31_19:39:02;0;1;0
2017-01-31_19:39:12;0;1;0
2017-01-31_19:39:21;0;1;0
2017-01-31_19:39:28;0;1;0
2017-01-31_19:39:35;0;1;0
2017-01-31_19:39:35;0;1;1
2017-01-31_19:39:41;0;1;1
2017-01-31_19:39:42;0;1;1
2017-01-31_19:39:52;0;1;1
2017-01-31_19:40:00;0;1;1
2017-01-31_19:40:15;0;1;1
2017-01-31_19:40:25;0;1;1
2017-01-31_19:40:36;0;1;1
2017-01-31_19:40:52;0;1;1
2017-01-31_19:41:00;0;2;1
2017-01-31_19:41:08;0;2;1
2017-01-31_19:41:57;0;2;1
2017-01-31_19:42:45;0;2;1
2017-01-31_19:43:02;0;2;1
2017-01-31_19:43:12;0;2;1
2017-01-31_19:43:25;1;2;1
2017-01-31_19:43:37;1;2;1
2017-01-31_19:43:45;1;2;1
2017-01-31_19:43:55;1;2;1
2017-01-31_19:44:05;1;2;1
2017-01-31_19:44:06;1;2;1
2017-01-31_19:44:14;1;2;1
2017-01-31_19:44:15;1;2;1
2017-01-31_19:44:25;1;2;1
2017-01-31_19:44:33;1;2;1
2017-01-31_19:44:49;1;2;1
2017-01-31_19:44:59;1;2;1
2017-01-31_19:45:09;1;2;1
2017-01-31_19:45:27;1;2;1
2017-01-31_19:45:35;1;3;1
2017-01-31_19:45:44;1;3;1
2017-01-31_19:46:37;1;3;1
2017-01-31_19:47:26;1;3;1
2017-01-31_19:47:49;1;3;1
2017-01-31_19:47:59;1;3;1
2017-01-31_19:48:20;1;3;1
2017-01-31_19:48:33;1;3;1
2017-01-31_19:48:45;1;3;1
2017-01-31_19:48:54;1;3;1
2017-01-31_19:49:15;2;3;1
2017-01-31_19:49:20;2;3;1
2017-01-31_19:50:41;2;3;1
2017-01-31_19:50:42;2;3;1
2017-01-31_19:50:56;2;3;1
2017-01-31_19:51:08;2;3;1
2017-01-31_19:51:27;2;3;1
2017-01-31_19:51:51;2;3;1
2017-01-31_19:52:11;2;3;1
2017-01-31_19:52:21;2;3;1
2017-01-31_19:52:32;2;4;1
2017-01-31_19:53:28;2;4;1
