2017-01-31_19:39:21;0;0;1
2017-01-31_19:39:28;0;0;1
2017-01-31_19:39:35;0;0;1
2017-01-31_19:39:35;0;0;1
2017-01-31_19:39:41;0;0;1
2017-01-31_19:39:42;0;0;1
2017-01-31_19:39:52;0;0;1
2017-01-31_19:40:00;0;0;1
2017-01-31_19:40:15;0;0;1
2017-01-31_19:40:25;1;0;1
2017-01-31_19:40:36;1;0;1
2017-01-31_19:40:52;1;0;1
2017-01-31_19:41:00;1;0;1
2017-01-31_19:41:08;1;0;1
2017-01-31_19:41:57;1;0;1
2017-01-31_19:42:45;1;0;1
2017-01-31_19:43:02;1;0;1
2017-01-31_19:43:12;1;0;1
2017-01-31_19:43:25;1;0;1
2017-01-31_19:43:37;1;0;1
2017-01-31_19:43:45;1;1;1
2017-01-31_19:43:55;1;1;1
2017-01-31_19:44:05;1;1;1
2017-01-31_19:44:06;1;1;1
2017-01-31_19:44:14;1;1;1
2017-01-31_19:44:15;1;1;1
2017-01-31_19:44:25;1;1;1
2017-01-31_19:44:33;1;1;1
2017-01-31_19:44:49;1;1;1
2017-01-31_19:44:59;1;1;2
2017-01-31_19:45:09;1;1;2
2017-01-31_19:45:27;1;1;2
2017-01-31_19:45:35;1;1;2
2017-01-31_19:45:44;1;1;2
2017-01-31_19:46:37;1;1;2
2017-01-31_19:47:26;1;1;2
2017-01-31_19:47:49;1;1;2
2017-01-31_19:47:59;1;1;2
2017-01-31_19:48:20;1;1;2
2017-01-31_19:48:33;1;1;3
2017-01-31_19:48:45;1;1;3
2017-01-31_19:48:54;1;1;3
2017-01-31_19:49:15;1;1;3
2017-01-31_19:49:20;1;1;3
2017-01-31_19:50:41;1;1;3
2017-01-31_19:50:42;1;1;3
2017-01-31_19:50:56;1;1;3
2017-01-31_19:51:08;1;1;3
2017-01-31_19:51:27;1;1;3
2017-01-31_19:51:51;1;2;3
2017-01-31_19:52:11;1;2;3
2017-01-31_19:52:21;1;2;3
2017-01-31_19:52:32;1;2;3
2017-01-31_19:53:28;1;2;3
2017-01-31_19:54:24;1;2;3
2017-01-31_19:55:19;1;2;3
2017-01-31_19:55:57;1;2;3
2017-01-31_19:56:25;1;2;3
2017-01-31_19:57:23;1;3;3
2017-01-31_19:57:38;1;3;3
2017-01-31_19:57:58;1;3;3
2017-01-31_19:58:13;1;3;3
2017-01-31_19:59:11;1;3;3
2017-01-31_19:59:29;1;3;3
2017-01-31_19:59:59;1;3;3
2017-01-31_20:01:26;1;3;3
2017-01-31_20:01:47;1;3;3
2017-01-31_20:01:51;1;3;3
2017-01-31_20:03:45;1;3;3
2017-01-31_20:04:06;1;3;3
2017-01-31_20:04:15;1;3;3
2017-01-31_20:04:54;1;3;3
2017-01-31_20:06:15;2;3;3
2017-01-31_20:06:16;2;3;3
2017-01-31_20:07:44;2;3;3
2017-01-31_20:08:15;2;3;3
2017-01-31_20:08:29;2;3;3
2017-01-31_20:09:59;2;3;3
2017-01-31_20:10:18;2;3;3
2017-01-31_20:10:52;2;3;3
2017-01-31_20:12:02;2;3;3
2017-01-31_20:12:18;2;4;3
2017-01-31_20:15:40;2;4;3
2017-01-31_20:15:41;2;4;3
2017-01-31_20:16:40;2;4;3
2017-01-31_20:20:08;2;4;3
2017-01-31_20:20:31;2;4;3
2017-01-31_20:22:53;3;4;3
2017-01-31_20:24:05;3;4;3
2017-01-31_20:24:42;3;4;3
2017-01-31_20:25:17;3;4;3
2017-01-31_20:27:58;3;4;3
2017-01-31_20:29:04;3;4;3
2017-01-31_20:30:04;3;4;3
2017-01-31_20:32:45;3;4;3
2017-01-31_20:33:46;3;4;3
2017-01-31_20:34:58;3;4;3
2017-01-31_20:36:55;3;4;3
2017-01-31_20:42:00;3;4;3
2017-01-31_20:44:31;3;4;3
2017-01-31_20:44:59;3;4;3
2017-01-31_20:45:00;3;4;3
2017-01-31_20:48:50;3;4;4
2017-01-31_20:49:30;3;4;4
2017-01-31_20:50:45;3;4;4
2017-01-31_20:51:28;3;4;4
2017-01-31_20:53:18;3;4;4
2017-01-31_20:56:42;3;4;4
2017-01-31_20:59:32;3;4;4
2017-01-31_21:01:04;3;4;4
2017-01-31_21:03:23;3;4;4
2017-01-31_21:03:25;3;4;5
2017-01-31_21:07:24;3;4;5
2017-01-31_21:08:05;3;4;5
2017-01-31_21:09:50;3;4;5
2017-01-31_21:10:41;3;4;5
2017-01-31_21:13:04;3;4;5
2017-01-31_21:13:13;3;4;5
2017-01-31_21:15:44;3;4;5
2017-01-31_21:21:34;3;4;5
2017-01-31_21:22:43;3;4;5
2017-01-31_21:23:45;3;4;5
2017-01-31_21:26:10;3;4;5
2017-01-31_21:27:16;3;4;5
2017-01-31_21:30:45;3;4;5
2017-01-31_21:33:09;3;4;5
2017-01-31_21:36:33;3;4;6
2017-01-31_21:39:35;3;4;6
2017-01-31_21:43:43;3;4;6
2017-01-31_21:45:58;3;4;6
2017-01-31_21:46:40;3;4;6
2017-01-31_21:47:17;3;4;6
2017-01-31_21:49:54;3;4;6
2017-01-31_21:52:22;3;4;6
2017-01-31_21:55:38;3;4;6
2017-01-31_21:57:47;3;4;6
2017-01-31_21:59:52;3;4;6
2017-01-31_22:02:08;4;4;6
2017-01-31_22:05:22;4;4;6
2017-01-31_22:12:19;4;4;6
2017-01-31_22:12:40;4;4;6
2017-01-31_22:13:29;4;4;6
2017-01-31_22:15:15;4;4;6
2017-01-31_22:15:40;4;4;6
2017-01-31_22:19:26;4;4;6
2017-01-31_22:22:30;4;4;6
2017-01-31_22:26:56;4;4;7
2017-01-31_22:30:37;4;4;7
2017-01-31_22:31:42;4;4;7
2017-01-31_22:32:56;4;4;7
2017-01-31_22:42:10;4;4;7
2017-01-31_22:43:29;4;4;7
2017-01-31_22:48:19;4;5;7
2017-01-31_22:50:19;4;5;7
2017-01-31_22:52:58;4;5;7
2017-01-31_22:54:12;4;5;7
2017-01-31_22:54:52;4;5;7
2017-01-31_22:55:22;4;5;7
2017-01-31_23:01:25;4;5;7
2017-01-31_23:02:26;4;5;7
2017-01-31_23:03:50;4;5;7
2017-01-31_23:07:01;4;5;7
2017-01-31_23:11:18;4;5;7
2017-01-31_23:12:09;4;5;7
2017-01-31_23:19:30;4;5;7
2017-01-31_23:20:19;4;5;7
2017-01-31_23:23:35;4;5;7
2017-01-31_23:24:48;4;5;7
2017-01-31_23:30:09;4;5;7
2017-01-31_23:30:57;4;5;7
2017-01-31_23:31:13;4;5;7
2017-01-31_23:33:03;4;5;7
2017-01-31_23:38:07;4;5;7
2017-01-31_23:39:08;4;5;7
2017-01-31_23:42:36;4;5;7
2017-01-31_23:43:33;4;5;7
2017-01-31_23:46:28;4;5;7
2017-01-31_23:51:28;4;5;7
2017-01-31_23:57:00;4;5;7
2017-02-01_00:05:27;4;5;7
2017-02-01_00:10:59;4;5;7
2017-02-01_00:11:46;4;5;7
2017-02-01_00:13:50;4;5;7
2017-02-01_00:15:41;4;5;7
2017-02-01_00:15:54;4;5;7
2017-02-01_00:20:11;4;5;7
2017-02-01_00:23:47;4;5;7
2017-02-01_00:25:14;4;5;7
2017-02-01_00:30:57;4;5;7
2017-02-01_00:34:57;4;5;8
2017-02-01_00:39:05;4;5;8
2017-02-01_00:40:10;4;5;8
2017-02-01_00:45:55;4;5;8
2017-02-01_00:46:30;4;5;8
2017-02-01_00:46:39;4;5;8
2017-02-01_00:50:10;4;5;8
2017-02-01_00:59:04;4;5;8
2017-02-01_01:00:33;4;5;8
2017-02-01_01:02:06;4;5;8
2017-02-01_01:05:43;4;5;8
2017-02-01_01:12:34;4;5;8
2017-02-01_01:16:49;4;5;8
2017-02-01_01:22:24;4;5;8
2017-02-01_01:22:47;4;5;8
2017-02-01_01:23:11;4;5;8
2017-02-01_01:25:32;4;5;8
2017-02-01_01:25:58;4;5;8
2017-02-01_01:33:11;4;5;8
2017-02-01_01:39:01;4;5;8
2017-02-01_01:43:03;4;5;8
2017-02-01_01:45:13;4;5;8
2017-02-01_01:50:20;4;5;8
2017-02-01_01:53:19;4;5;8
2017-02-01_01:55:39;4;5;8
2017-02-01_02:03:33;4;5;8
2017-02-01_02:03:41;5;5;8
2017-02-01_02:15:50;5;5;8
2017-02-01_02:16:45;5;5;8
2017-02-01_02:17:26;5;5;8
2017-02-01_02:19:05;5;5;8
2017-02-01_02:22:24;5;5;8
2017-02-01_02:24:21;5;5;8
2017-02-01_02:30:12;5;5;8
2017-02-01_02:33:07;5;5;9
2017-02-01_02:35:42;5;5;9
2017-02-01_02:56:33;5;5;9
2017-02-01_02:57:03;5;5;9
2017-02-01_02:57:34;5;5;9
2017-02-01_02:59:35;5;5;9
2017-02-01_03:04:39;5;5;9
2017-02-01_03:04:54;5;5;9
2017-02-01_03:11:57;5;5;9
2017-02-01_03:13:51;5;5;9
2017-02-01_03:14:00;5;5;9
2017-02-01_03:16:27;6;5;9
2017-02-01_03:23:00;6;5;9
2017-02-01_03:23:16;6;5;9
2017-02-01_03:26:11;6;5;9
2017-02-01_03:34:28;6;5;9
2017-02-01_03:37:35;6;5;10
2017-02-01_03:39:06;6;5;10
2017-02-01_03:39:26;6;5;10
2017-02-01_03:46:53;6;5;10
2017-02-01_03:56:42;6;5;10
2017-02-01_03:58:19;6;5;10
2017-02-01_04:01:20;6;5;10
2017-02-01_04:02:06;6;5;10
2017-02-01_04:06:24;6;5;10
2017-02-01_04:08:43;6;5;10
2017-02-01_04:20:54;6;5;10
2017-02-01_04:22:57;6;5;10
2017-02-01_04:24:46;7;5;10
2017-02-01_04:30:14;7;5;10
2017-02-01_04:30:55;7;5;10
2017-02-01_04:39:20;7;5;10
2017-02-01_04:40:44;7;5;10
2017-02-01_04:44:08;7;5;10
2017-02-01_04:46:20;7;5;10
2017-02-01_04:50:34;7;5;10
2017-02-01_04:50:59;7;5;10
2017-02-01_04:55:09;7;5;10
2017-02-01_05:10:27;7;5;10
2017-02-01_05:15:05;8;5;10
2017-02-01_05:18:01;8;5;10
2017-02-01_05:24:29;8;5;10
2017-02-01_05:26:32;8;5;10
2017-02-01_05:29:29;8;5;10
2017-02-01_05:32:19;8;5;10
2017-02-01_05:34:24;8;5;10
2017-02-01_05:37:16;8;5;10
2017-02-01_05:39:14;8;5;10
2017-02-01_05:41:20;8;5;10
2017-02-01_05:57:19;8;5;10
2017-02-01_05:59:20;8;5;10
2017-02-01_06:12:31;8;5;10
2017-02-01_06:13:57;8;5;10
2017-02-01_06:16:48;8;5;10
2017-02-01_06:19:49;8;5;10
2017-02-01_06:26:48;8;5;10
2017-02-01_06:28:50;8;5;10
2017-02-01_06:38:23;8;5;10
2017-02-01_06:41:11;8;5;10
2017-02-01_06:43:13;9;5;10
2017-02-01_06:44:14;9;5;10
2017-02-01_06:45:32;9;5;10
2017-02-01_06:47:48;9;5;10
2017-02-01_06:49:59;9;5;10
2017-02-01_07:10:42;9;5;10
2017-02-01_07:15:26;9;5;10
2017-02-01_07:16:01;10;5;10
2017-02-01_07:22:19;10;5;10
2017-02-01_07:27:43;10;5;10
2017-02-01_07:31:30;10;5;10
2017-02-01_07:34:00;10;5;10
2017-02-01_07:37:48;10;5;10
2017-02-01_07:38:31;10;5;10
2017-02-01_07:43:20;10;5;10
2017-02-01_07:47:37;10;5;10
2017-02-01_08:04:58;11;5;10
2017-02-01_08:05:56;11;5;10
2017-02-01_08:09:59;11;5;10
2017-02-01_08:14:05;11;5;10
2017-02-01_08:28:26;11;5;10
2017-02-01_08:30:16;11;5;10
2017-02-01_08:31:02;11;5;10
2017-02-01_08:36:12;11;5;10
2017-02-01_08:47:39;11;5;10
2017-02-01_08:57:30;11;5;10
2017-02-01_09:04:35;11;5;10
2017-02-01_09:05:53;11;5;10
2017-02-01_09:08:49;11;5;10
2017-02-01_09:10:37;11;5;10
2017-02-01_09:14:38;11;5;10
2017-02-01_09:20:03;12;5;10
2017-02-01_09:30:52;12;5;10
2017-02-01_09:32:04;12;5;10
2017-02-01_09:33:44;12;5;10
2017-02-01_09:36:56;12;5;10
2017-02-01_09:37:00;12;5;10
2017-02-01_09:44:26;12;5;10
2017-02-01_09:49:32;12;5;10
2017-02-01_09:59:33;12;5;10
2017-02-01_10:17:43;12;5;10
2017-02-01_10:31:14;12;5;10
2017-02-01_10:31:57;12;5;10
2017-02-01_10:35:04;12;5;10
2017-02-01_10:38:35;12;5;10
2017-02-01_10:45:08;12;5;10
2017-02-01_10:46:12;12;5;10
2017-02-01_10:53:12;12;5;10
2017-02-01_10:56:44;13;5;10
2017-02-01_11:00:48;13;5;10
2017-02-01_11:07:16;13;5;10
2017-02-01_11:33:56;13;5;10
2017-02-01_11:35:24;13;5;10
2017-02-01_11:37:59;13;5;10
2017-02-01_11:41:40;13;5;10
2017-02-01_11:48:05;13;5;10
2017-02-01_11:49:21;13;5;10
2017-02-01_12:04:24;13;5;10
2017-02-01_12:10:18;13;5;10
2017-02-01_12:11:04;13;5;10
2017-02-01_12:19:40;13;5;10
2017-02-01_12:24:52;13;5;10
2017-02-01_12:38:38;13;5;10
2017-02-01_12:48:37;13;5;10
2017-02-01_12:52:49;13;5;10
2017-02-01_12:54:33;13;5;10
2017-02-01_13:10:05;13;5;10
2017-02-01_13:10:48;13;5;10
2017-02-01_13:15:43;13;5;10
2017-02-01_13:16:59;13;5;10
2017-02-01_13:19:50;13;5;10
2017-02-01_13:30:50;13;5;10
2017-02-01_13:45:50;13;5;10
2017-02-01_13:46:16;13;5;10
2017-02-01_13:55:24;13;5;11
2017-02-01_13:59:23;13;5;11
2017-02-01_14:01:28;13;5;11
2017-02-01_14:08:36;13;5;11
2017-02-01_14:17:21;13;5;11
2017-02-01_14:17:50;13;5;11
2017-02-01_14:24:27;13;5;11
2017-02-01_14:26:57;13;5;11
2017-02-01_14:40:33;13;5;11
2017-02-01_14:53:44;13;5;11
2017-02-01_14:55:24;13;5;11
2017-02-01_15:07:47;13;5;11
