SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 11 0 0
4 14 0 0
5 18 0 0
6 24 0 0
7 29 0 0
8 34 0 0
9 39 0 0
10 39 0 4
11 46 0 4
12 51 0 4
13 51 0 6
14 52 0 8
15 57 0 8
16 55 0 12
17 57 0 15
18 58 0 15
19 62 0 18
20 61 0 20
21 61 0 23
22 61 0 26
23 60 0 27
24 63 0 30
25 66 0 31
26 65 0 33
27 64 0 37
28 63 0 39
29 63 0 40
30 64 0 43
