ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-01 12:05:12
2	2	4	3	1	0.75	2018-03-01 12:10:12
3	3	10	8	2	0.8	2018-03-01 12:15:12
4	5	16	11	5	0.6875	2018-03-01 12:20:13
5	6	22	14	8	0.636364	2018-03-01 12:25:13
6	8	27	18	9	0.666667	2018-03-01 12:30:13
7	9	35	24	11	0.685714	2018-03-01 12:35:13
8	10	40	29	11	0.725	2018-03-01 12:40:13
9	12	46	34	12	0.73913	2018-03-01 12:45:13
10	13	52	39	13	0.75	2018-03-01 12:50:13
11	15	57	41	16	0.719298	2018-03-01 12:55:13
12	16	65	48	17	0.738462	2018-03-01 13:00:14
13	18	70	52	18	0.742857	2018-03-01 13:05:14
14	19	73	55	18	0.753425	2018-03-01 13:10:14
15	20	76	58	18	0.763158	2018-03-01 13:15:14
16	22	81	63	18	0.777778	2018-03-01 13:20:14
17	23	84	65	19	0.77381	2018-03-01 13:25:14
18	24	89	70	19	0.786517	2018-03-01 13:30:14
19	25	90	71	19	0.788889	2018-03-01 13:35:14
20	26	97	78	19	0.804124	2018-03-01 13:40:15
21	26	99	79	20	0.79798	2018-03-01 13:45:15
22	26	102	81	21	0.794118	2018-03-01 13:50:15
23	26	106	84	22	0.792453	2018-03-01 13:55:15
24	26	106	84	22	0.792453	2018-03-01 14:00:15
25	27	112	90	22	0.803571	2018-03-01 14:05:15
26	27	117	94	23	0.803419	2018-03-01 14:10:15
27	27	118	94	24	0.79661	2018-03-01 14:15:16
28	27	121	97	24	0.801653	2018-03-01 14:20:16
29	27	122	97	25	0.795082	2018-03-01 14:25:16
30	27	123	98	25	0.796748	2018-03-01 14:30:16
31	28	129	102	27	0.790698	2018-03-01 14:35:16
