SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 11 0 0
4 14 0 0
5 18 0 0
6 25 0 0
7 30 0 0
8 35 0 0
9 39 0 0
10 40 0 3
11 47 0 3
12 52 0 3
13 52 0 5
14 52 0 8
15 56 0 8
16 57 0 9
17 61 0 11
18 59 0 13
19 60 0 18
20 58 0 20
21 59 0 22
22 60 0 26
23 60 0 27
24 63 1 29
25 63 1 31
26 64 1 32
27 60 1 37
28 59 1 40
29 59 1 40
30 63 1 41
