ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-02-28 19:30:33
2	2	4	3	1	0.75	2018-02-28 19:35:33
3	3	10	8	2	0.8	2018-02-28 19:40:33
4	5	16	11	5	0.6875	2018-02-28 19:45:33
5	6	22	14	8	0.636364	2018-02-28 19:50:33
6	8	27	18	9	0.666667	2018-02-28 19:55:33
7	9	35	25	10	0.714286	2018-02-28 20:00:34
8	10	40	30	10	0.75	2018-02-28 20:05:34
9	12	46	35	11	0.76087	2018-02-28 20:10:34
10	13	52	39	13	0.75	2018-02-28 20:15:34
11	15	57	42	15	0.736842	2018-02-28 20:20:34
12	16	65	49	16	0.753846	2018-02-28 20:25:34
13	18	70	53	17	0.757143	2018-02-28 20:30:35
14	19	73	56	17	0.767123	2018-02-28 20:35:35
15	20	76	58	18	0.763158	2018-02-28 20:40:35
16	22	80	62	18	0.775	2018-02-28 20:45:35
17	23	83	64	19	0.771084	2018-02-28 20:50:35
18	24	90	70	20	0.777778	2018-02-28 20:55:35
19	25	90	69	21	0.766667	2018-02-28 21:00:35
20	26	96	74	22	0.770833	2018-02-28 21:05:35
21	26	97	74	23	0.762887	2018-02-28 21:10:36
22	26	100	76	24	0.76	2018-02-28 21:15:36
23	26	105	80	25	0.761905	2018-02-28 21:20:36
24	26	106	80	26	0.754717	2018-02-28 21:25:36
25	27	112	86	26	0.767857	2018-02-28 21:30:36
26	27	115	88	27	0.765217	2018-02-28 21:35:36
27	27	117	90	27	0.769231	2018-02-28 21:40:36
28	27	118	91	27	0.771186	2018-02-28 21:45:36
29	27	121	93	28	0.768595	2018-02-28 21:50:37
30	27	121	93	28	0.768595	2018-02-28 21:55:37
31	28	128	98	30	0.765625	2018-02-28 22:00:37
