name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	3	-1	1	0	0	0	1	99	1	1
playerVirtual29	3	-1	0	0	0	0	1	99	1	1
playerVirtual30	3	0	0	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	19.92	11	0.5	13	9	0	9	1	0
playerVirtual2	1	13.28	11	0.818182	8	4	0	4	1	0
playerVirtual3	1	10.3	11	0.846154	7	6	0	6	1	0
playerVirtual4	1	12.95	11	0.727273	8	6	0	6	1	0
playerVirtual5	1	13.29	11	0.545455	9	6	0	6	1	0
playerVirtual6	2	3.32	21	0.272727	2	2	0	2	1	0
playerVirtual7	2	3.65	21	0.272727	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	16.6	11	0.818182	10	3	0	5	1	0
playerVirtual0	1	9.96	11	0.818182	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	3	-1	0	0	0	0	1	99	1	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	3	0	1	0	0	0	1	99	1	0
playerVirtual31	3	0	0	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	12	0.454545	13	9	0	9	1	0
playerVirtual2	1	13.28	12	0.818182	8	4	0	4	1	0
playerVirtual3	1	10.3	12	0.846154	7	6	0	6	1	0
playerVirtual4	1	12.95	12	0.727273	8	6	0	6	1	0
playerVirtual5	1	13.29	12	0.545455	9	6	0	6	1	0
playerVirtual6	2	3.32	22	0.272727	2	2	0	2	1	0
playerVirtual7	2	3.65	22	0.272727	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	16.6	12	0.818182	11	4	0	5	1	0
playerVirtual0	1	9.96	12	0.833333	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	3	-1	1	0	0	0	1	99	1	1
playerVirtual31	3	0	1	0	0	0	1	99	1	0
playerVirtual32	3	0	0	0	0	0	1	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	12	0.454545	13	8	0	9	1	0
playerVirtual2	1	13.28	12	0.818182	8	4	0	4	1	0
playerVirtual3	1	10.3	12	0.846154	7	6	0	6	1	0
playerVirtual4	1	12.95	12	0.727273	8	6	0	6	1	0
playerVirtual5	1	13.29	12	0.545455	9	6	0	6	1	0
playerVirtual6	2	3.32	23	0.25	2	2	0	2	1	0
playerVirtual7	2	3.65	23	0.272727	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	16.6	12	0.818182	11	4	0	5	1	0
playerVirtual0	1	9.96	12	0.833333	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	3	-1	0	0	0	0	1	99	1	1
playerVirtual31	3	-1	1	0	0	0	1	99	1	1
playerVirtual32	3	-1	0	0	0	0	1	99	1	1
playerVirtual33	3	0	0	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	13	0.454545	13	8	0	9	1	0
playerVirtual2	1	13.28	13	0.833333	8	4	0	4	1	0
playerVirtual3	1	10.3	13	0.846154	7	6	0	6	1	0
playerVirtual4	1	12.95	13	0.727273	8	6	0	6	1	0
playerVirtual5	1	13.29	13	0.636364	9	6	0	6	1	0
playerVirtual6	2	3.32	24	0.25	2	2	0	2	1	0
playerVirtual7	2	3.65	24	0.272727	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	18.59	13	0.75	11	4	0	5	1	0
playerVirtual0	1	9.96	13	0.833333	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	4	-1	0	0	0	0	1	99	0	1
playerVirtual31	3	-1	0	0	0	0	1	99	1	1
playerVirtual32	4	-1	0	0	0	0	1	99	0	1
playerVirtual33	3	0	1	0	0	0	1	99	1	0
playerVirtual34	3	0	0	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	13	0.454545	13	8	0	9	1	0
playerVirtual2	1	13.28	13	0.833333	8	4	0	4	1	0
playerVirtual3	1	10.3	13	0.846154	7	6	0	6	1	0
playerVirtual4	1	12.95	13	0.727273	8	6	0	6	1	0
playerVirtual5	1	13.29	13	0.636364	9	6	0	6	1	0
playerVirtual6	2	3.32	25	0.25	2	2	0	2	1	0
playerVirtual7	2	3.65	25	0.25	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	18.59	13	0.75	11	4	0	5	1	0
playerVirtual0	1	9.96	13	0.833333	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	4	-1	0	0	0	0	1	99	0	1
playerVirtual31	4	-1	0	0	0	0	1	99	0	1
playerVirtual32	4	-1	0	0	0	0	1	99	0	1
playerVirtual33	3	-1	1	0	0	0	1	99	1	1
playerVirtual34	3	0	1	0	0	0	1	99	1	0
playerVirtual35	3	0	0	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	14	0.454545	13	8	0	9	1	0
playerVirtual2	1	13.28	14	0.833333	8	3	0	4	1	0
playerVirtual3	1	10.3	14	0.785714	7	6	0	6	1	0
playerVirtual4	1	12.95	14	0.727273	8	6	0	6	1	0
playerVirtual5	1	13.29	14	0.636364	9	6	0	6	1	0
playerVirtual6	2	3.32	26	0.25	2	2	0	2	1	0
playerVirtual7	2	3.65	26	0.25	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	18.59	14	0.75	11	4	0	5	1	0
playerVirtual0	1	9.96	14	0.833333	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	4	-1	0	0	0	0	1	99	0	1
playerVirtual31	4	-1	0	0	0	0	1	99	0	1
playerVirtual32	4	-1	0	0	0	0	1	99	0	1
playerVirtual33	3	-1	0	0	0	0	1	99	1	1
playerVirtual34	3	-1	1	0	0	0	1	99	1	1
playerVirtual35	3	0	1	0	0	0	1	99	1	0
playerVirtual36	3	0	0	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	14	0.454545	13	7	0	9	1	0
playerVirtual2	1	13.28	14	0.833333	9	4	0	4	1	0
playerVirtual3	1	10.3	14	0.785714	7	6	0	6	1	0
playerVirtual4	1	12.95	14	0.727273	8	6	0	6	1	0
playerVirtual5	1	13.29	14	0.636364	9	6	0	6	1	0
playerVirtual6	2	3.32	27	0.25	2	2	0	2	1	0
playerVirtual7	2	3.65	27	0.230769	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	18.59	14	0.75	11	4	0	5	1	0
playerVirtual0	1	9.96	14	0.833333	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	4	-1	0	0	0	0	1	99	0	1
playerVirtual31	4	-1	0	0	0	0	1	99	0	1
playerVirtual32	4	-1	0	0	0	0	1	99	0	1
playerVirtual33	4	-1	0	0	0	0	1	99	0	1
playerVirtual34	3	-1	0	0	0	0	2	99	1	1
playerVirtual35	3	-1	1	0	0	0	1	99	1	1
playerVirtual36	3	0	1	0	0	0	1	99	1	0
playerVirtual37	3	0	0	0	0	0	1	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	15	0.416667	13	7	0	9	1	0
playerVirtual2	1	14.61	15	0.833333	9	4	0	4	1	0
playerVirtual3	1	10.3	15	0.785714	7	6	0	6	1	0
playerVirtual4	1	12.95	15	0.818182	8	6	0	6	1	0
playerVirtual5	1	13.29	15	0.583333	9	6	0	6	1	0
playerVirtual6	2	3.32	28	0.230769	2	2	0	2	1	0
playerVirtual7	2	3.65	28	0.230769	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	18.59	15	0.769231	11	4	0	5	1	0
playerVirtual0	1	9.96	15	0.916667	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	4	-1	0	0	0	0	1	99	0	1
playerVirtual31	4	-1	0	0	0	0	1	99	0	1
playerVirtual32	4	-1	0	0	0	0	1	99	0	1
playerVirtual33	4	-1	0	0	0	0	1	99	0	1
playerVirtual34	4	-2	0	0	0	0	2	99	0	1
playerVirtual35	3	-1	0	0	0	0	1	99	1	1
playerVirtual36	3	-1	1	0	0	0	1	99	1	1
playerVirtual37	3	-1	0	0	0	0	1	99	1	1
playerVirtual38	3	0	0	0	0	0	1	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	15	0.416667	13	7	0	9	1	0
playerVirtual2	1	14.61	15	0.833333	9	4	0	4	1	0
playerVirtual3	1	10.3	15	0.785714	7	6	0	6	1	0
playerVirtual4	1	12.95	15	0.818182	8	6	0	6	1	0
playerVirtual5	1	13.29	15	0.583333	9	6	0	6	1	0
playerVirtual6	2	3.32	29	0.230769	2	2	0	2	1	0
playerVirtual7	2	3.65	29	0.230769	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	18.59	15	0.769231	11	4	0	5	1	0
playerVirtual0	1	9.96	15	0.916667	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	4	-1	0	0	0	0	1	99	0	1
playerVirtual31	4	-1	0	0	0	0	1	99	0	1
playerVirtual32	4	-1	0	0	0	0	1	99	0	1
playerVirtual33	4	-1	0	0	0	0	1	99	0	1
playerVirtual34	4	-2	0	0	0	0	2	99	0	1
playerVirtual35	4	-1	0	0	0	0	1	99	0	1
playerVirtual36	3	-1	0	0	0	0	1	99	1	1
playerVirtual37	4	-1	0	0	0	0	1	99	0	1
playerVirtual38	3	-1	0	0	0	0	1	99	1	1
playerVirtual39	3	0	0	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	16	0.416667	13	7	0	9	1	0
playerVirtual2	1	14.61	16	0.769231	9	4	0	4	1	0
playerVirtual3	1	10.3	16	0.785714	7	6	0	6	1	0
playerVirtual4	1	12.95	16	0.818182	8	5	0	6	1	0
playerVirtual5	1	13.29	16	0.583333	9	6	0	6	1	0
playerVirtual6	2	3.32	30	0.230769	2	1	0	2	1	0
playerVirtual7	2	3.65	30	0.230769	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	18.59	16	0.769231	11	4	0	5	1	0
playerVirtual0	1	9.96	16	0.916667	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	4	-1	0	0	0	0	1	99	0	1
playerVirtual31	4	-1	0	0	0	0	1	99	0	1
playerVirtual32	4	-1	0	0	0	0	1	99	0	1
playerVirtual33	4	-1	0	0	0	0	1	99	0	1
playerVirtual34	4	-2	0	0	0	0	2	99	0	1
playerVirtual35	4	-1	0	0	0	0	1	99	0	1
playerVirtual36	4	-1	0	0	0	0	1	99	0	1
playerVirtual37	4	-1	0	0	0	0	1	99	0	1
playerVirtual38	4	-1	0	0	0	0	1	99	0	1
playerVirtual39	3	0	1	0	0	0	1	99	1	0
playerVirtual40	3	0	0	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	16	0.416667	13	7	0	9	1	0
playerVirtual2	1	14.61	16	0.769231	9	4	0	4	1	0
playerVirtual3	1	10.3	16	0.785714	7	6	0	6	1	0
playerVirtual4	1	12.95	16	0.818182	8	5	0	6	1	0
playerVirtual5	1	13.29	16	0.583333	9	6	0	6	1	0
playerVirtual6	2	3.32	31	0.230769	2	1	0	2	1	0
playerVirtual7	2	3.65	31	0.230769	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	18.59	16	0.769231	11	4	0	5	1	0
playerVirtual0	1	9.96	16	0.916667	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	4	-1	0	0	0	0	1	99	0	1
playerVirtual31	4	-1	0	0	0	0	1	99	0	1
playerVirtual32	4	-1	0	0	0	0	1	99	0	1
playerVirtual33	4	-1	0	0	0	0	1	99	0	1
playerVirtual34	4	-2	0	0	0	0	2	99	0	1
playerVirtual35	4	-1	0	0	0	0	1	99	0	1
playerVirtual36	4	-1	0	0	0	0	1	99	0	1
playerVirtual37	4	-1	0	0	0	0	1	99	0	1
playerVirtual38	4	-1	0	0	0	0	1	99	0	1
playerVirtual39	3	-1	1	0	0	0	1	99	1	1
playerVirtual40	3	0	1	0	0	0	0	99	1	0
playerVirtual41	3	0	0	0	0	0	0	99	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual1	1	21.91	17	0.416667	13	7	0	9	1	0
playerVirtual2	1	14.61	17	0.769231	9	4	0	4	1	0
playerVirtual3	1	10.3	17	0.785714	7	6	0	6	1	0
playerVirtual4	1	12.95	17	0.818182	8	5	0	6	1	0
playerVirtual5	1	13.29	17	0.583333	9	6	0	6	1	0
playerVirtual6	2	3.32	32	0.230769	2	1	0	2	1	0
playerVirtual7	2	3.65	32	0.230769	2	2	0	2	1	0
playerVirtual8	4	-0.01	0	0.125	1	1	2	1	0	1
playerVirtual9	1	18.59	17	0.714286	11	3	0	5	1	0
playerVirtual0	1	9.96	17	0.916667	6	4	0	4	1	0
playerVirtual10	4	-4	0	0.333333	0	0	4	99	0	1
playerVirtual11	4	-6	0	0	0	0	6	99	0	1
playerVirtual12	4	-7	0	0	0	0	7	99	0	1
playerVirtual13	4	-5	0	0	0	0	5	99	0	1
playerVirtual14	4	-4	0	0	0	0	4	99	0	1
playerVirtual15	4	-2	0	0	0	0	2	99	0	1
playerVirtual16	4	-2	0	0	0	0	2	99	0	1
playerVirtual17	4	-2	0	0	0	0	2	99	0	1
playerVirtual18	4	-1	0	0	0	0	1	99	0	1
playerVirtual19	4	-2	0	0	0	0	2	99	0	1
playerVirtual20	4	-1	0	0	0	0	1	99	0	1
playerVirtual21	4	-2	0	0	0	0	2	99	0	1
playerVirtual22	4	-1	0	0	0	0	1	99	0	1
playerVirtual23	4	-2	0	0	0	0	2	99	0	1
playerVirtual24	4	-2	0	0	0	0	2	99	0	1
playerVirtual25	4	-1	0	0	0	0	1	99	0	1
playerVirtual26	4	-1	0	0	0	0	1	99	0	1
playerVirtual27	4	-1	0	0	0	0	1	99	0	1
playerVirtual28	4	-1	0	0	0	0	1	99	0	1
playerVirtual29	4	-1	0	0	0	0	1	99	0	1
playerVirtual30	4	-1	0	0	0	0	1	99	0	1
playerVirtual31	4	-1	0	0	0	0	1	99	0	1
playerVirtual32	4	-1	0	0	0	0	1	99	0	1
playerVirtual33	4	-1	0	0	0	0	1	99	0	1
