SAMPLE PLAYERS SGF
0	0	0.000
1	10	0.000
2	11	0.645
3	12	0.674
4	13	0.627
5	14	0.719
6	15	0.681
7	16	0.615
8	17	0.630
9	18	0.626
10	19	0.639
11	20	0.631
12	21	0.609
13	22	0.614
14	23	0.587
15	24	0.600
16	25	0.621
17	26	0.621
18	27	0.602
19	28	0.596
20	29	0.578
21	30	0.586
22	31	0.590
23	32	0.600
24	33	0.589
25	34	0.583
26	35	0.558
27	36	0.575
28	37	0.565
29	38	0.578
