PLAYERS SGF
0	0	0.000
1	10	1.000
2	11	1.000
3	12	1.000
4	13	0.983
5	14	0.985
6	15	0.986
7	16	0.965
8	17	0.966
9	18	0.968
10	19	0.969
11	20	0.970
12	21	0.972
13	22	0.973
14	23	0.975
15	24	0.976
16	25	0.976
17	26	0.977
18	27	0.978
19	28	0.978
20	29	0.980
21	30	0.980
22	31	0.980
23	32	0.981
24	33	0.981
25	34	0.982
26	35	0.983
27	36	0.983
28	37	0.984
29	38	0.984
