ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-02 18:21:16
2	2	4	3	1	0.75	2018-03-02 18:26:16
3	3	10	8	2	0.8	2018-03-02 18:31:16
4	5	16	11	5	0.6875	2018-03-02 18:36:17
5	6	22	14	8	0.636364	2018-03-02 18:41:17
6	8	27	18	9	0.666667	2018-03-02 18:46:17
7	9	35	24	11	0.685714	2018-03-02 18:51:17
8	10	40	29	11	0.725	2018-03-02 18:56:17
9	12	46	34	12	0.73913	2018-03-02 19:01:17
10	13	52	39	13	0.75	2018-03-02 19:06:17
11	15	57	41	16	0.719298	2018-03-02 19:11:18
12	16	65	48	17	0.738462	2018-03-02 19:16:18
13	18	70	52	18	0.742857	2018-03-02 19:21:18
14	19	73	54	19	0.739726	2018-03-02 19:26:18
15	20	76	57	19	0.75	2018-03-02 19:31:18
16	22	80	61	19	0.7625	2018-03-02 19:36:18
17	23	84	64	20	0.761905	2018-03-02 19:41:18
18	24	90	69	21	0.766667	2018-03-02 19:46:18
19	25	91	69	22	0.758242	2018-03-02 19:51:19
20	26	96	73	23	0.760417	2018-03-02 19:56:19
21	26	97	73	24	0.752577	2018-03-02 20:01:19
22	26	100	75	25	0.75	2018-03-02 20:06:19
23	26	105	79	26	0.752381	2018-03-02 20:11:19
24	26	106	79	27	0.745283	2018-03-02 20:16:19
25	27	112	85	27	0.758929	2018-03-02 20:21:20
26	27	115	87	28	0.756522	2018-03-02 20:26:20
27	27	117	89	28	0.760684	2018-03-02 20:31:20
28	27	118	89	29	0.754237	2018-03-02 20:36:20
29	27	121	91	30	0.752066	2018-03-02 20:41:20
30	27	122	92	30	0.754098	2018-03-02 20:46:20
31	28	128	97	31	0.757812	2018-03-02 20:51:20
