ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-04 20:56:40
2	2	4	3	1	0.75	2018-03-04 21:01:40
3	3	10	8	2	0.8	2018-03-04 21:06:40
4	5	15	10	5	0.666667	2018-03-04 21:11:40
5	6	19	13	6	0.684211	2018-03-04 21:16:41
6	8	24	17	7	0.708333	2018-03-04 21:21:41
7	9	32	23	9	0.71875	2018-03-04 21:26:41
8	10	37	28	9	0.756757	2018-03-04 21:31:41
9	12	43	32	11	0.744186	2018-03-04 21:36:41
10	13	49	37	12	0.755102	2018-03-04 21:41:41
11	15	54	40	14	0.740741	2018-03-04 21:46:41
12	16	62	46	16	0.741935	2018-03-04 21:51:41
13	18	67	50	17	0.746269	2018-03-04 21:56:42
14	19	70	53	17	0.757143	2018-03-04 22:01:42
15	20	73	56	17	0.767123	2018-03-04 22:06:42
16	22	77	60	17	0.779221	2018-03-04 22:11:42
17	23	82	64	18	0.780488	2018-03-04 22:16:42
18	24	88	69	19	0.784091	2018-03-04 22:21:42
19	25	89	69	20	0.775281	2018-03-04 22:26:42
20	26	94	73	21	0.776596	2018-03-04 22:31:42
21	26	95	74	21	0.778947	2018-03-04 22:36:43
22	26	98	75	23	0.765306	2018-03-04 22:41:43
23	26	103	79	24	0.76699	2018-03-04 22:46:43
24	26	104	79	25	0.759615	2018-03-04 22:51:43
25	26	110	84	26	0.763636	2018-03-04 22:56:43
26	26	113	87	26	0.769912	2018-03-04 23:01:43
27	26	115	88	27	0.765217	2018-03-04 23:06:43
28	26	116	88	28	0.758621	2018-03-04 23:11:44
29	26	119	91	28	0.764706	2018-03-04 23:16:44
30	26	120	92	28	0.766667	2018-03-04 23:21:44
31	26	126	97	29	0.769841	2018-03-04 23:26:44
