SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 10 0 0
4 13 0 0
5 17 0 0
6 23 0 0
7 28 0 0
8 32 0 0
9 37 0 0
10 39 0 2
11 45 0 2
12 50 0 2
13 50 0 4
14 50 0 7
15 54 0 7
16 57 0 8
17 60 0 10
18 59 0 12
19 59 0 17
20 59 0 18
21 58 0 21
22 59 0 25
23 59 0 26
24 61 0 29
25 62 0 31
26 62 0 32
27 57 1 37
28 58 1 39
29 58 1 40
30 61 1 43
