ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-02-20 08:21:26
2	2	4	2	2	0.5	2018-02-20 08:26:26
3	2	8	4	4	0.5	2018-02-20 08:31:26
4	4	13	8	5	0.615385	2018-02-20 08:36:26
5	5	19	12	7	0.631579	2018-02-20 08:41:26
6	7	25	17	8	0.68	2018-02-20 08:46:26
7	7	31	22	9	0.709677	2018-02-20 08:51:27
8	9	39	27	12	0.692308	2018-02-20 08:56:27
9	9	46	32	14	0.695652	2018-02-20 09:01:27
10	10	51	37	14	0.72549	2018-02-20 09:06:27
11	12	57	42	15	0.736842	2018-02-20 09:11:27
12	13	62	46	16	0.741935	2018-02-20 09:16:27
13	14	68	50	18	0.735294	2018-02-20 09:21:27
14	15	76	57	19	0.75	2018-02-20 09:26:28
15	17	80	59	21	0.7375	2018-02-20 09:31:28
16	18	82	61	21	0.743902	2018-02-20 09:36:28
17	19	85	64	21	0.752941	2018-02-20 09:41:28
18	20	89	67	22	0.752809	2018-02-20 09:46:28
19	21	93	69	24	0.741935	2018-02-20 09:51:28
20	21	96	71	25	0.739583	2018-02-20 09:56:28
21	22	97	72	25	0.742268	2018-02-20 10:01:28
22	22	102	76	26	0.745098	2018-02-20 10:06:28
23	22	107	79	28	0.738318	2018-02-20 10:11:29
24	22	110	81	29	0.736364	2018-02-20 10:16:29
25	22	112	83	29	0.741071	2018-02-20 10:21:29
26	23	115	86	29	0.747826	2018-02-20 10:26:29
27	23	117	87	30	0.74359	2018-02-20 10:31:29
28	23	121	89	32	0.735537	2018-02-20 10:36:29
29	23	123	90	33	0.731707	2018-02-20 10:41:29
30	23	125	91	34	0.728	2018-02-20 10:46:29
31	24	128	92	36	0.71875	2018-02-20 10:51:29
