SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 2 0 0
2 4 0 0
3 8 0 0
4 11 0 0
5 15 0 0
6 18 0 0
7 23 0 0
8 27 0 0
9 31 0 0
10 36 0 0
11 38 0 1
12 39 0 3
13 38 0 5
14 41 0 6
15 42 0 6
16 42 0 6
17 42 0 6
18 42 0 7
19 41 0 9
20 42 0 9
21 42 0 11
22 43 0 12
23 44 0 12
24 43 0 13
25 45 0 13
26 45 0 14
27 45 0 14
28 44 0 15
29 46 0 15
30 46 0 15
