ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-03 22:46:33
2	2	4	3	1	0.75	2018-03-03 22:51:33
3	3	10	8	2	0.8	2018-03-03 22:56:33
4	5	15	10	5	0.666667	2018-03-03 23:01:33
5	6	22	14	8	0.636364	2018-03-03 23:06:34
6	8	27	18	9	0.666667	2018-03-03 23:11:34
7	9	35	25	10	0.714286	2018-03-03 23:16:34
8	10	40	30	10	0.75	2018-03-03 23:21:34
9	12	46	35	11	0.76087	2018-03-03 23:26:34
10	13	52	39	13	0.75	2018-03-03 23:31:34
11	15	57	42	15	0.736842	2018-03-03 23:36:34
12	16	65	49	16	0.753846	2018-03-03 23:41:34
13	18	70	53	17	0.757143	2018-03-03 23:46:35
14	19	73	56	17	0.767123	2018-03-03 23:51:35
15	20	76	59	17	0.776316	2018-03-03 23:56:35
16	22	80	63	17	0.7875	2018-03-04 00:01:35
17	23	82	64	18	0.780488	2018-03-04 00:06:35
18	24	90	71	19	0.788889	2018-03-04 00:11:35
19	25	91	71	20	0.78022	2018-03-04 00:16:35
20	26	96	75	21	0.78125	2018-03-04 00:21:35
21	26	97	76	21	0.783505	2018-03-04 00:26:36
22	26	100	77	23	0.77	2018-03-04 00:31:36
23	26	105	81	24	0.771429	2018-03-04 00:36:36
24	26	106	81	25	0.764151	2018-03-04 00:41:36
25	26	112	86	26	0.767857	2018-03-04 00:46:36
26	26	115	89	26	0.773913	2018-03-04 00:51:36
27	26	117	91	26	0.777778	2018-03-04 00:56:36
28	26	118	91	27	0.771186	2018-03-04 01:01:36
29	26	121	94	27	0.77686	2018-03-04 01:06:37
30	26	122	95	27	0.778689	2018-03-04 01:11:37
31	26	128	99	29	0.773438	2018-03-04 01:16:37
