SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 11 0 0
4 14 0 0
5 18 0 0
6 25 0 0
7 30 0 0
8 35 0 0
9 39 0 0
10 42 0 2
11 47 0 3
12 51 0 3
13 52 0 5
14 52 0 8
15 56 0 9
16 54 0 12
17 54 0 16
18 58 0 16
19 60 0 19
20 58 0 22
21 59 0 25
22 59 0 27
23 61 0 28
24 65 0 30
25 61 0 34
26 59 0 37
27 58 0 39
28 59 0 41
29 58 0 42
30 63 0 44
