SAMPLE PLAYERS SGF
0	0	0.000
1	10	0.000
2	11	0.645
3	12	0.698
4	13	0.644
5	14	0.781
6	15	0.768
7	16	0.692
8	17	0.716
9	18	0.732
10	19	0.714
11	20	0.718
12	21	0.701
13	22	0.697
14	23	0.685
15	24	0.688
16	25	0.708
17	26	0.711
18	27	0.700
19	28	0.696
20	29	0.692
21	30	0.673
22	31	0.661
23	32	0.658
24	33	0.670
25	34	0.667
26	35	0.658
27	36	0.650
28	37	0.667
29	38	0.661
