SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 11 0 0
4 14 0 0
5 18 0 0
6 24 0 0
7 29 0 0
8 34 0 0
9 39 0 0
10 41 0 3
11 47 0 3
12 51 0 3
13 53 0 5
14 53 0 7
15 57 0 8
16 57 0 10
17 57 0 13
18 60 0 13
19 63 0 16
20 62 0 19
21 64 0 21
22 64 0 23
23 66 0 24
24 68 0 27
25 65 0 30
26 63 0 34
27 63 0 35
28 64 0 36
29 63 0 38
30 67 0 39
