ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-02-20 16:57:13
2	2	4	2	2	0.5	2018-02-20 17:02:13
3	2	8	4	4	0.5	2018-02-20 17:07:13
4	4	12	7	5	0.583333	2018-02-20 17:12:13
5	5	18	11	7	0.611111	2018-02-20 17:17:13
6	7	25	18	7	0.72	2018-02-20 17:22:13
7	7	31	22	9	0.709677	2018-02-20 17:27:13
8	8	41	30	11	0.731707	2018-02-20 17:32:14
9	8	47	34	13	0.723404	2018-02-20 17:37:14
10	10	52	39	13	0.75	2018-02-20 17:42:14
11	10	58	42	16	0.724138	2018-02-20 17:47:14
12	10	62	44	18	0.709677	2018-02-20 17:52:14
13	11	66	45	21	0.681818	2018-02-20 17:57:14
14	13	72	51	21	0.708333	2018-02-20 18:02:14
15	14	76	54	22	0.710526	2018-02-20 18:07:14
16	14	78	56	22	0.717949	2018-02-20 18:12:15
17	14	86	60	26	0.697674	2018-02-20 18:17:15
18	14	88	62	26	0.704545	2018-02-20 18:22:15
19	15	91	65	26	0.714286	2018-02-20 18:27:15
20	16	92	66	26	0.717391	2018-02-20 18:32:15
21	16	95	68	27	0.715789	2018-02-20 18:37:15
22	16	97	70	27	0.721649	2018-02-20 18:42:15
23	16	103	75	28	0.728155	2018-02-20 18:47:16
24	16	103	75	28	0.728155	2018-02-20 18:52:16
25	17	107	78	29	0.728972	2018-02-20 18:57:16
26	17	108	79	29	0.731481	2018-02-20 19:02:16
27	17	111	82	29	0.738739	2018-02-20 19:07:16
28	17	114	84	30	0.736842	2018-02-20 19:12:16
29	18	114	84	30	0.736842	2018-02-20 19:17:17
30	18	117	86	31	0.735043	2018-02-20 19:22:17
31	18	119	87	32	0.731092	2018-02-20 19:27:17
