SAMPLE RUNNING CHEATING FINISHED
0 0 0 0
1 3 0 0
2 8 0 0
3 11 0 0
4 14 0 0
5 18 0 0
6 25 0 0
7 30 0 0
8 35 0 0
9 39 0 0
10 40 0 3
11 47 0 3
12 52 0 3
13 52 0 5
14 53 0 7
15 57 0 7
16 59 0 8
17 62 0 10
18 61 0 12
19 61 0 17
20 59 0 19
21 60 0 21
22 60 1 24
23 61 1 24
24 63 1 28
25 62 1 30
26 63 1 31
27 61 1 35
28 61 0 38
29 62 0 39
30 63 0 42
