ID PLAYER ALL_REQUEST ACCEPTS REJECTS FAIRNESS TIMESTAMP
1	0	0	0	0	0	2018-03-01 14:43:32
2	2	4	3	1	0.75	2018-03-01 14:48:32
3	3	10	8	2	0.8	2018-03-01 14:53:32
4	5	16	11	5	0.6875	2018-03-01 14:58:33
5	6	22	14	8	0.636364	2018-03-01 15:03:33
6	8	27	18	9	0.666667	2018-03-01 15:08:33
7	9	35	25	10	0.714286	2018-03-01 15:13:33
8	10	40	30	10	0.75	2018-03-01 15:18:33
9	12	46	35	11	0.76087	2018-03-01 15:23:33
10	13	52	39	13	0.75	2018-03-01 15:28:34
11	15	57	42	15	0.736842	2018-03-01 15:33:34
12	16	65	49	16	0.753846	2018-03-01 15:38:34
13	18	70	53	17	0.757143	2018-03-01 15:43:34
14	19	73	56	17	0.767123	2018-03-01 15:48:34
15	20	76	59	17	0.776316	2018-03-01 15:53:35
16	22	80	63	17	0.7875	2018-03-01 15:58:35
17	23	84	66	18	0.785714	2018-03-01 16:03:35
18	24	90	71	19	0.788889	2018-03-01 16:08:35
19	25	91	71	20	0.78022	2018-03-01 16:13:35
20	26	96	75	21	0.78125	2018-03-01 16:18:35
21	26	97	75	22	0.773196	2018-03-01 16:23:35
22	26	100	77	23	0.77	2018-03-01 16:28:35
23	26	105	80	25	0.761905	2018-03-01 16:33:36
24	26	106	81	25	0.764151	2018-03-01 16:38:36
25	27	112	87	25	0.776786	2018-03-01 16:43:36
26	27	114	88	26	0.77193	2018-03-01 16:48:36
27	27	116	90	26	0.775862	2018-03-01 16:53:36
28	27	118	91	27	0.771186	2018-03-01 16:58:36
29	27	121	93	28	0.768595	2018-03-01 17:03:36
30	27	123	95	28	0.772358	2018-03-01 17:08:36
31	28	128	98	30	0.765625	2018-03-01 17:13:36
