0 0
1 1
1 2
0.8 3
0.666667 4
0.571429 5
0.5 6
0.5 7
0.5 8
0.5 9
0.444444 10
0.444444 11
0.5 12
0.5 13
0.5 14
0.5 15
0.5 16
0.454545 17
0.454545 18
0.454545 19
0.454545 20
0.454545 21
0.454545 22
0.454545 23
0.454545 24
0.454545 25
0.416667 26
0.416667 27
0.416667 28
0.416667 29
0.416667 30
0.416667 31
0.416667 32
0.416667 33
0.384615 34
0.384615 35
0.384615 36
0.384615 37
0.384615 38
0.384615 39
0.384615 40
0.384615 41
0.384615 42
0.357143 43
0.357143 44
0.357143 45
0.357143 46
0.357143 47
0.357143 48
0.357143 49
0.357143 50
0.357143 51
0.357143 52
0.357143 53
0.357143 54
0.333333 55
0.333333 56
0.333333 57
0.333333 58
0.3125 59
0.3125 60
0.3125 61
0.3125 62
0.3125 63
0.3125 64
0.3125 65
0.3125 66
0.3125 67
0.3125 68
0.3125 69
0.3125 70
0.3125 71
0.3125 72
0.3125 73
0.3125 74
0.3125 75
0.3125 76
0.3125 77
0.3125 78
0.3125 79
0.3125 80
0.3125 81
0.3125 82
0.3125 83
0.3125 84
0.3125 85
0.3125 86
0.3125 87
0.3125 88
0.3125 89
0.3125 90
0.3125 90
0.3125 90
0.3125 90
0.3125 90
0.3125 90
0.3125 90
0.3125 90
0.3125 90
0.3125 90
0.3125 90
