2017-01-31_19:39:23; 1
2017-01-31_19:40:35; 2
2017-01-31_19:42:08; 3
2017-01-31_19:45:06; 4
2017-01-31_19:46:44; 5
2017-01-31_19:50:20; 6
2017-01-31_19:53:32; 7
2017-01-31_19:59:13; 8
2017-01-31_20:01:31; 9
2017-01-31_20:08:44; 10
2017-01-31_20:13:02; 11
2017-01-31_20:23:53; 12
2017-01-31_20:27:11; 13
2017-01-31_20:39:15; 14
2017-01-31_20:42:47; 15
2017-01-31_20:55:55; 16
2017-01-31_21:04:24; 17
2017-01-31_21:17:33; 18
2017-01-31_21:27:16; 19
2017-01-31_21:40:24; 20
2017-01-31_21:52:21; 21
2017-01-31_22:05:30; 22
2017-01-31_22:20:26; 23
2017-01-31_22:34:12; 24
2017-01-31_22:49:18; 25
2017-01-31_23:04:50; 26
2017-01-31_23:19:30; 27
2017-01-31_23:34:01; 28
2017-01-31_23:51:27; 29
2017-02-01_00:05:59; 30
2017-02-01_00:25:14; 31
2017-02-01_00:39:45; 32
2017-02-01_01:01:32; 33
2017-02-01_01:17:49; 34
2017-02-01_01:38:36; 35
2017-02-01_01:55:39; 36
2017-02-01_02:16:26; 37
2017-02-01_02:35:42; 38
2017-02-01_02:56:29; 39
2017-02-01_03:17:27; 40
2017-02-01_03:40:25; 41
2017-02-01_04:02:20; 42
2017-02-01_04:25:46; 43
2017-02-01_04:47:05; 44
2017-02-01_05:10:26; 45
2017-02-01_05:31:46; 46
2017-02-01_05:57:19; 47
2017-02-01_06:18:38; 48
2017-02-01_06:45:31; 49
2017-02-01_07:06:50; 50
2017-02-01_07:39:31; 51
2017-02-01_08:01:08; 52
2017-02-01_08:37:11; 53
2017-02-01_08:58:58; 54
2017-02-01_09:37:00; 55
2017-02-01_09:58:46; 56
2017-02-01_10:38:03; 57
2017-02-01_11:00:48; 58
2017-02-01_11:40:05; 59
2017-02-01_12:04:24; 60
2017-02-01_12:43:41; 61
2017-02-01_13:10:05; 62
2017-02-01_13:49:22; 63
2017-02-01_14:17:21; 64
2017-02-01_14:56:38; 65
