0 0
1 1
1 2
1 3
1 4
0.875 5
0.875 6
0.875 7
0.888889 8
0.888889 9
0.888889 10
0.888889 11
0.9 12
0.909091 13
0.909091 14
0.909091 15
0.909091 16
0.909091 17
0.909091 18
0.909091 19
0.909091 20
0.909091 21
0.916667 22
0.916667 23
0.916667 24
0.916667 25
0.916667 26
0.916667 27
0.923077 28
0.923077 29
0.923077 30
0.923077 31
0.923077 32
0.857143 33
0.857143 34
0.857143 35
0.857143 36
0.857143 37
0.857143 38
0.857143 39
0.866667 40
0.866667 41
0.866667 42
0.866667 43
0.866667 44
0.866667 45
0.866667 46
0.875 47
0.875 48
0.875 49
0.882353 50
0.882353 51
0.882353 52
0.882353 53
0.882353 54
0.882353 55
0.882353 56
0.882353 57
0.882353 58
0.882353 59
0.882353 60
0.882353 61
0.882353 62
0.882353 63
0.882353 64
0.882353 65
0.941176 66
0.941176 67
0.941176 68
0.941176 69
0.941176 70
0.941176 71
0.941176 72
0.941176 73
0.941176 74
0.941176 75
0.944444 76
0.944444 77
0.944444 78
0.944444 79
0.944444 80
0.944444 81
0.944444 82
0.944444 83
0.944444 84
0.944444 85
0.944444 86
0.944444 87
0.947368 88
0.947368 89
0.947368 90
0.947368 90
0.947368 90
0.947368 90
0.947368 90
0.947368 90
0.947368 90
0.947368 90
0.947368 90
0.947368 90
0.947368 90
