0 0
1 1
1 2
1 3
1 4
0.857143 5
0.875 6
0.875 7
0.875 8
0.875 9
0.777778 10
0.777778 11
0.7 12
0.7 13
0.7 14
0.7 15
0.7 16
0.636364 17
0.636364 18
0.636364 19
0.636364 20
0.636364 21
0.636364 22
0.583333 23
0.583333 24
0.583333 25
0.538462 26
0.538462 27
0.538462 28
0.538462 29
0.538462 30
0.538462 31
0.538462 32
0.538462 33
0.5 34
0.5 35
0.5 36
0.5 37
0.5 38
0.5 39
0.5 40
0.5 41
0.5 42
0.466667 43
0.466667 44
0.466667 45
0.466667 46
0.466667 47
0.4375 48
0.4375 49
0.4375 50
0.4375 51
0.4375 52
0.4375 53
0.4375 54
0.4375 55
0.4375 56
0.4375 57
0.4375 58
0.4375 59
0.4375 60
0.4375 61
0.4375 62
0.4375 63
0.4375 64
0.4375 65
0.4375 66
0.4375 67
0.4375 68
0.4375 69
0.4375 70
0.4375 71
0.4375 72
0.4375 73
0.4375 74
0.4375 75
0.4375 76
0.4375 77
0.4375 78
0.4375 79
0.4375 80
0.4375 81
0.4375 82
0.4375 83
0.4375 84
0.4375 85
0.4375 86
0.4375 87
0.4375 88
0.4375 89
0.4375 90
0.4375 90
0.4375 90
0.4375 90
0.4375 90
0.4375 90
0.4375 90
0.4375 90
0.4375 90
0.4375 90
0.4375 90
