0 0
1 1
1 2
0.833333 3
0.714286 4
0.625 5
0.625 6
0.625 7
0.625 8
0.666667 9
0.666667 10
0.666667 11
0.666667 12
0.6 13
0.6 14
0.6 15
0.545455 16
0.545455 17
0.545455 18
0.545455 19
0.545455 20
0.583333 21
0.583333 22
0.583333 23
0.583333 24
0.583333 25
0.583333 26
0.583333 27
0.583333 28
0.583333 29
0.583333 30
0.583333 31
0.583333 32
0.583333 33
0.583333 34
0.583333 35
0.666667 36
0.666667 37
0.666667 38
0.692308 39
0.692308 40
0.692308 41
0.692308 42
0.692308 43
0.692308 44
0.692308 45
0.692308 46
0.692308 47
0.692308 48
0.692308 49
0.714286 50
0.714286 51
0.714286 52
0.714286 53
0.714286 54
0.714286 55
0.714286 56
0.714286 57
0.733333 58
0.733333 59
0.733333 60
0.733333 61
0.733333 62
0.733333 63
0.733333 64
0.733333 65
0.733333 66
0.733333 67
0.733333 68
0.733333 69
0.733333 70
0.75 71
0.75 72
0.75 73
0.75 74
0.75 75
0.75 76
0.75 77
0.75 78
0.75 79
0.75 80
0.764706 81
0.764706 82
0.764706 83
0.764706 84
0.764706 85
0.764706 86
0.764706 87
0.777778 88
0.777778 89
0.777778 90
0.777778 90
0.777778 90
0.777778 90
0.789474 90
0.789474 90
0.789474 90
0.789474 90
0.789474 90
0.789474 90
0.789474 90
