0 0
1 1
1 2
1 3
0.833333 4
0.714286 5
0.625 6
0.625 7
0.555556 8
0.555556 9
0.555556 10
0.555556 11
0.5 12
0.5 13
0.5 14
0.5 15
0.5 16
0.5 17
0.454545 18
0.454545 19
0.454545 20
0.454545 21
0.454545 22
0.454545 23
0.454545 24
0.454545 25
0.454545 26
0.454545 27
0.454545 28
0.454545 29
0.416667 30
0.416667 31
0.416667 32
0.384615 33
0.384615 34
0.384615 35
0.384615 36
0.384615 37
0.384615 38
0.384615 39
0.384615 40
0.384615 41
0.384615 42
0.384615 43
0.384615 44
0.384615 45
0.384615 46
0.384615 47
0.357143 48
0.357143 49
0.357143 50
0.357143 51
0.357143 52
0.357143 53
0.357143 54
0.357143 55
0.357143 56
0.357143 57
0.357143 58
0.357143 59
0.333333 60
0.333333 61
0.333333 62
0.333333 63
0.333333 64
0.333333 65
0.333333 66
0.333333 67
0.333333 68
0.333333 69
0.333333 70
0.333333 71
0.333333 72
0.333333 73
0.333333 74
0.333333 75
0.333333 76
0.333333 77
0.333333 78
0.333333 79
0.333333 80
0.333333 81
0.333333 82
0.333333 83
0.333333 84
0.333333 85
0.333333 86
0.333333 87
0.333333 88
0.333333 89
0.333333 90
0.333333 90
0.333333 90
0.333333 90
0.333333 90
0.333333 90
0.333333 90
0.333333 90
0.333333 90
0.333333 90
0.333333 90
